dataset,split,kind,window_id,predicted_malicious_ips,predicted_malicious_ip_count,true_malicious_ips,true_malicious_ip_count
attack_train_03,train,attack,0,59.166.0.5;59.166.0.0;59.166.0.3;59.166.0.4;59.166.0.6;59.166.0.8;59.166.0.2;59.166.0.9;59.166.0.1;59.166.0.7;149.171.126.12;18.216.24.42;18.218.11.51;18.216.200.189;18.219.9.1;149.171.126.10;18.218.115.60;18.219.5.43;149.171.126.15;18.218.55.126;18.219.32.43;52.14.136.135;18.218.229.235;149.171.126.14;149.171.126.4;149.171.126.3;149.171.126.5;149.171.126.7;149.171.126.8;10.40.182.1;149.171.126.0;149.171.126.1;149.171.126.6,33,18.216.24.42;18.218.11.51;18.216.200.189;18.219.9.1;18.218.115.60;18.219.5.43;18.218.55.126;18.219.32.43;52.14.136.135;18.218.229.235,10
attack_train_03,train,attack,1,59.166.0.4;59.166.0.5;59.166.0.8;59.166.0.9;59.166.0.1;59.166.0.6;59.166.0.0;59.166.0.3;59.166.0.7;59.166.0.2;18.219.32.43;18.218.229.235;18.216.24.42;18.218.55.126;18.218.11.51;18.219.5.43;18.219.9.1;52.14.136.135;18.218.115.60;18.216.200.189;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.14;149.171.126.10;149.171.126.3;10.40.182.1;10.40.85.1;149.171.126.4;149.171.126.5;149.171.126.0;149.171.126.16;149.171.126.17;149.171.126.6;149.171.126.7;149.171.126.8,36,18.219.32.43;18.218.229.235;18.216.24.42;18.218.55.126;18.218.11.51;18.219.5.43;18.219.9.1;52.14.136.135;18.218.115.60;18.216.200.189,10
attack_train_03,train,attack,2,59.166.0.2;59.166.0.7;59.166.0.0;59.166.0.5;59.166.0.1;59.166.0.9;59.166.0.6;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.14;149.171.126.10;149.171.126.5;149.171.126.1;149.171.126.2;149.171.126.4;10.40.85.1;149.171.126.3;149.171.126.7,19,,0
attack_train_03,train,attack,3,59.166.0.8;59.166.0.1;59.166.0.7;59.166.0.4;59.166.0.3;59.166.0.5;59.166.0.9;52.14.136.135;18.216.200.189;18.216.24.42;18.218.11.51;18.218.229.235;18.219.32.43;18.219.9.1;18.218.115.60;18.218.55.126;18.219.5.43;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.14;10.40.85.1;149.171.126.1;149.171.126.2;149.171.126.9;10.40.182.1;149.171.126.4;149.171.126.5;149.171.126.6;149.171.126.7;149.171.126.8;149.171.126.13;149.171.126.3,33,52.14.136.135;18.216.200.189;18.216.24.42;18.218.11.51;18.218.229.235;18.219.32.43;18.219.9.1;18.218.115.60;18.218.55.126;18.219.5.43,10
attack_train_03,train,attack,4,59.166.0.8;59.166.0.2;59.166.0.5;59.166.0.0;59.166.0.6;59.166.0.7;59.166.0.3;149.171.126.10;149.171.126.14;149.171.126.15;149.171.126.1;149.171.126.9;10.40.182.1;10.40.85.1;149.171.126.6,15,,0
attack_train_03,train,attack,5,59.166.0.3;59.166.0.2;59.166.0.8;59.166.0.4;59.166.0.7;59.166.0.5;59.166.0.9;59.166.0.6;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.12;149.171.126.10;10.40.85.1;10.40.182.1;149.171.126.6;149.171.126.1;149.171.126.4;149.171.126.5;149.171.126.7;149.171.126.8,21,,0
attack_train_03,train,attack,6,59.166.0.0;59.166.0.2;59.166.0.4;59.166.0.1;59.166.0.3;59.166.0.5;59.166.0.6;59.166.0.7;59.166.0.9;59.166.0.8;149.171.126.18;149.171.126.15;149.171.126.14;149.171.126.10;149.171.126.12;10.40.85.10;10.40.85.1;149.171.126.0;149.171.126.1;149.171.126.13;149.171.126.3;149.171.126.4;149.171.126.6;149.171.126.7;149.171.126.8,25,,0
attack_train_03,train,attack,7,59.166.0.2;59.166.0.3;59.166.0.1;59.166.0.0;59.166.0.4;59.166.0.5;59.166.0.8;59.166.0.6;59.166.0.7;59.166.0.9;149.171.126.18;149.171.126.12;149.171.126.14;149.171.126.10;149.171.126.15;149.171.126.8;10.40.182.1;10.40.85.1;149.171.126.0;149.171.126.1;10.40.85.10;149.171.126.3;149.171.126.7;149.171.126.9,24,,0
attack_train_03,train,attack,8,59.166.0.0;59.166.0.2;59.166.0.3;59.166.0.4;59.166.0.7;59.166.0.9;59.166.0.1;59.166.0.5;59.166.0.8;59.166.0.6;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.10;149.171.126.14;149.171.126.1;10.40.85.1;10.40.85.10;10.40.182.1;149.171.126.11;149.171.126.16;149.171.126.4;149.171.126.6;149.171.126.7,24,,0
attack_train_03,train,attack,9,59.166.0.2;59.166.0.3;59.166.0.8;59.166.0.1;59.166.0.7;59.166.0.9;18.216.24.42;18.216.200.189;18.219.32.43;18.218.55.126;52.14.136.135;18.218.11.51;18.219.9.1;18.218.115.60;18.219.5.43;18.218.229.235;149.171.126.18;149.171.126.10;149.171.126.12;149.171.126.15;149.171.126.14;10.40.85.10;10.40.182.1;149.171.126.0;149.171.126.1;149.171.126.2;149.171.126.4;149.171.126.5;149.171.126.6;149.171.126.8;149.171.126.9,31,18.216.24.42;18.216.200.189;18.219.32.43;18.218.55.126;52.14.136.135;18.218.11.51;18.219.9.1;18.218.115.60;18.219.5.43;18.218.229.235,10
attack_train_03,train,attack,10,59.166.0.3;59.166.0.4;59.166.0.2;59.166.0.1;59.166.0.9;59.166.0.5;59.166.0.8;59.166.0.0;59.166.0.6;59.166.0.7;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.14;149.171.126.15;10.40.85.1;149.171.126.5;10.40.182.1;10.40.85.10;149.171.126.1;149.171.126.4;149.171.126.0;149.171.126.3,23,,0
attack_train_03,train,attack,11,59.166.0.2;59.166.0.7;59.166.0.6;59.166.0.4;59.166.0.0;59.166.0.9;149.171.126.18;149.171.126.14;149.171.126.10;149.171.126.15;149.171.126.12;10.40.85.1;149.171.126.5;10.40.182.1;149.171.126.2;149.171.126.4;10.40.85.10;149.171.126.8,18,,0
attack_train_03,train,attack,12,59.166.0.0;59.166.0.1;59.166.0.3;59.166.0.8;59.166.0.2;59.166.0.4;59.166.0.5;59.166.0.7;59.166.0.9;59.166.0.6;149.171.126.18;149.171.126.10;149.171.126.14;149.171.126.15;149.171.126.12;10.40.85.1;149.171.126.0;149.171.126.2;149.171.126.4;149.171.126.9;10.40.85.10;149.171.126.17;149.171.126.3;149.171.126.6;149.171.126.8;192.168.241.243,26,,0
attack_train_03,train,attack,13,59.166.0.2;59.166.0.5;59.166.0.4;59.166.0.3;59.166.0.1;59.166.0.6;59.166.0.8;59.166.0.9;59.166.0.0;59.166.0.7;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.15;149.171.126.14;149.171.126.5;10.40.85.10;149.171.126.0;149.171.126.9;10.40.182.1;149.171.126.1;149.171.126.3;149.171.126.4;149.171.126.6;149.171.126.8;192.168.241.243,26,,0
attack_train_03,train,attack,14,59.166.0.3;59.166.0.1;59.166.0.8;59.166.0.6;59.166.0.9;59.166.0.7;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.10;149.171.126.12;10.40.182.1;149.171.126.5;149.171.126.2;149.171.126.3;10.40.85.1;149.171.126.1;149.171.126.6,18,,0
attack_train_04,train,attack,0,59.166.0.2;59.166.0.3;59.166.0.6;59.166.0.9;59.166.0.4;59.166.0.1;59.166.0.5;149.171.126.18;149.171.126.10;149.171.126.14;149.171.126.12;149.171.126.15;149.171.126.9;10.40.182.1;149.171.126.1;149.171.126.0;149.171.126.2;149.171.126.3;149.171.126.4;149.171.126.5;149.171.126.6;149.171.126.8,22,,0
attack_train_04,train,attack,1,59.166.0.3;59.166.0.7;59.166.0.0;59.166.0.2;59.166.0.4;59.166.0.9;59.166.0.6;59.166.0.8;149.171.126.18;18.218.229.235;18.218.55.126;18.218.115.60;18.219.32.43;52.14.136.135;18.218.11.51;149.171.126.10;18.216.200.189;18.216.24.42;18.219.5.43;149.171.126.14;149.171.126.15;18.219.9.1;149.171.126.12;10.40.182.1;149.171.126.1;149.171.126.4;149.171.126.8;10.40.85.10;149.171.126.13;149.171.126.19;149.171.126.2;149.171.126.3;149.171.126.7,33,18.218.229.235;18.218.55.126;18.218.115.60;18.219.32.43;52.14.136.135;18.218.11.51;18.216.200.189;18.216.24.42;18.219.5.43;18.219.9.1,10
attack_train_04,train,attack,2,59.166.0.4;59.166.0.1;59.166.0.0;59.166.0.2;59.166.0.9;59.166.0.3;59.166.0.5;59.166.0.7;59.166.0.6;59.166.0.8;149.171.126.18;18.216.200.189;52.14.136.135;18.219.5.43;18.218.55.126;18.219.9.1;18.218.229.235;18.216.24.42;18.218.11.51;18.219.32.43;18.218.115.60;149.171.126.12;149.171.126.14;149.171.126.15;149.171.126.10;149.171.126.8;149.171.126.1;149.171.126.3;10.40.182.6;10.40.85.1;149.171.126.0;149.171.126.2;149.171.126.4;149.171.126.6;192.168.241.243,35,18.216.200.189;52.14.136.135;18.219.5.43;18.218.55.126;18.219.9.1;18.218.229.235;18.216.24.42;18.218.11.51;18.219.32.43;18.218.115.60,10
attack_train_04,train,attack,3,59.166.0.0;59.166.0.5;59.166.0.1;59.166.0.3;59.166.0.9;59.166.0.7;149.171.126.18;149.171.126.15;149.171.126.14;149.171.126.10;149.171.126.12;149.171.126.4;149.171.126.6;10.40.182.1;10.40.182.6;149.171.126.0;149.171.126.5;149.171.126.7;149.171.126.8,19,,0
attack_train_04,train,attack,4,59.166.0.1;59.166.0.4;59.166.0.3;59.166.0.2;59.166.0.6;59.166.0.9;59.166.0.7;59.166.0.0;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.14;149.171.126.10;149.171.126.2;149.171.126.8;10.40.85.1;149.171.126.1;149.171.126.5;149.171.126.6;149.171.126.7;149.171.126.9,21,,0
attack_train_04,train,attack,5,59.166.0.4;59.166.0.9;59.166.0.5;59.166.0.6;149.171.126.18;149.171.126.12;149.171.126.14;149.171.126.15;149.171.126.10;10.40.85.1;149.171.126.1;149.171.126.2;149.171.126.3;149.171.126.0;149.171.126.17;10.40.182.1;10.40.182.6;149.171.126.4;149.171.126.5;149.171.126.6,20,,0
attack_train_04,train,attack,6,59.166.0.7;59.166.0.3;59.166.0.9;59.166.0.4;59.166.0.1;59.166.0.8;59.166.0.0;59.166.0.5;59.166.0.6;149.171.126.18;149.171.126.15;149.171.126.10;149.171.126.12;149.171.126.14;10.40.182.1;149.171.126.0;149.171.126.5;149.171.126.8;18.216.24.42;18.218.229.235;18.219.32.43;10.40.85.1;10.40.85.10;149.171.126.2;149.171.126.3;149.171.126.4;149.171.126.7;18.216.200.189;18.218.55.126;18.219.9.1,30,18.216.24.42;18.218.229.235;18.219.32.43;18.216.200.189;18.218.55.126;18.219.9.1,6
attack_train_04,train,attack,7,59.166.0.2;59.166.0.9;59.166.0.6;59.166.0.8;59.166.0.5;59.166.0.0;59.166.0.1;18.216.24.42;18.219.9.1;18.218.229.235;18.219.32.43;18.218.115.60;18.218.11.51;149.171.126.18;149.171.126.12;149.171.126.14;149.171.126.15;149.171.126.10;10.40.85.10;10.40.85.1;149.171.126.0;149.171.126.4;10.40.182.1;149.171.126.1;149.171.126.2;149.171.126.3;149.171.126.7,27,18.216.24.42;18.219.9.1;18.218.229.235;18.219.32.43;18.219.5.43;18.218.115.60;18.218.55.126;18.216.200.189;52.14.136.135;18.218.11.51,10
attack_train_04,train,attack,8,59.166.0.2;59.166.0.4;59.166.0.3;59.166.0.8;59.166.0.0;59.166.0.5;59.166.0.9;59.166.0.6;59.166.0.7;18.218.55.126;18.218.229.235;18.219.9.1;18.216.24.42;18.216.200.189;18.218.11.51;18.218.115.60;18.219.5.43;52.14.136.135;18.219.32.43;149.171.126.18;149.171.126.15;149.171.126.10;149.171.126.12;149.171.126.14;149.171.126.9;10.40.182.1;10.40.85.10;149.171.126.8;149.171.126.1;149.171.126.17;149.171.126.2;149.171.126.6;149.171.126.7,33,18.218.55.126;18.218.229.235;18.219.9.1;18.216.24.42;18.216.200.189;18.218.11.51;18.218.115.60;18.219.5.43;52.14.136.135;18.219.32.43,10
attack_train_04,train,attack,9,59.166.0.5;59.166.0.3;59.166.0.4;59.166.0.1;59.166.0.2;59.166.0.8;59.166.0.9;59.166.0.6;59.166.0.0;59.166.0.7;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.10;149.171.126.14;10.40.182.1;149.171.126.5;10.40.85.10;149.171.126.1;149.171.126.2;149.171.126.4;149.171.126.6;149.171.126.16;149.171.126.8,24,,0
attack_train_04,train,attack,10,59.166.0.2;59.166.0.5;59.166.0.9;59.166.0.6;59.166.0.8;59.166.0.4;59.166.0.7;149.171.126.14;149.171.126.15;149.171.126.12;149.171.126.10;10.40.85.1;10.40.85.10;149.171.126.4;149.171.126.5;10.40.182.1;149.171.126.0;149.171.126.1;149.171.126.13;149.171.126.2;149.171.126.8;149.171.126.9;192.168.241.243,23,,0
attack_train_04,train,attack,11,59.166.0.4;59.166.0.2;59.166.0.5;59.166.0.3;59.166.0.0;59.166.0.7;59.166.0.8;59.166.0.9;59.166.0.6;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.10;149.171.126.12;149.171.126.2;149.171.126.4;10.40.182.1;149.171.126.0;149.171.126.5;149.171.126.7;149.171.126.8;149.171.126.6;192.168.241.243,23,,0
attack_train_04,train,attack,12,59.166.0.1;59.166.0.4;59.166.0.2;59.166.0.0;59.166.0.3;59.166.0.5;59.166.0.7;59.166.0.8;59.166.0.9;59.166.0.6;18.216.24.42;18.219.32.43;18.219.5.43;18.216.200.189;18.218.55.126;52.14.136.135;18.218.229.235;18.219.9.1;18.218.115.60;18.218.11.51;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.12;10.40.85.1;149.171.126.10;127.0.0.1;149.171.126.0;149.171.126.2;149.171.126.3;149.171.126.7,31,18.216.24.42;18.219.32.43;18.219.5.43;18.216.200.189;18.218.55.126;52.14.136.135;18.218.229.235;18.219.9.1;18.218.115.60;18.218.11.51,10
attack_train_04,train,attack,13,59.166.0.3;59.166.0.8;59.166.0.1;59.166.0.5;59.166.0.9;59.166.0.0;59.166.0.6;59.166.0.7;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.10;149.171.126.12;10.40.85.1;149.171.126.3;149.171.126.7;10.40.182.1;10.40.85.10;149.171.126.5;149.171.126.16;149.171.126.4;149.171.126.8;149.171.126.9,23,,0
attack_train_04,train,attack,14,59.166.0.1;59.166.0.3;59.166.0.9;59.166.0.5;59.166.0.0;59.166.0.6;59.166.0.4;59.166.0.7;149.171.126.18;149.171.126.10;149.171.126.14;149.171.126.12;149.171.126.15;149.171.126.4;149.171.126.9;149.171.126.1;149.171.126.13;10.40.182.1;10.40.85.10;149.171.126.0;149.171.126.17;149.171.126.3;149.171.126.7;149.171.126.8,24,,0
attack_train_05,train,attack,0,59.166.0.9;59.166.0.4;59.166.0.5;59.166.0.7;59.166.0.0;59.166.0.2;59.166.0.1;59.166.0.8;59.166.0.3;59.166.0.6;149.171.126.15;149.171.126.10;149.171.126.14;10.40.85.1;149.171.126.2;149.171.126.6;149.171.126.0;10.40.182.1;10.40.182.6;149.171.126.13;149.171.126.7,21,,0
attack_train_05,train,attack,1,59.166.0.4;59.166.0.0;59.166.0.5;59.166.0.1;59.166.0.9;59.166.0.6;59.166.0.8;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.10;149.171.126.12;149.171.126.7;10.40.182.1;10.40.85.10;149.171.126.0;149.171.126.5;149.171.126.9;10.40.182.6;10.40.85.1,20,,0
attack_train_05,train,attack,2,59.166.0.5;59.166.0.2;59.166.0.0;59.166.0.3;59.166.0.1;59.166.0.7;59.166.0.4;59.166.0.8;59.166.0.6;59.166.0.9;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.12;149.171.126.10;10.40.182.1;10.40.85.1;149.171.126.3;10.40.85.10;149.171.126.0;149.171.126.2;149.171.126.6;149.171.126.7;149.171.126.8,24,,0
attack_train_05,train,attack,3,59.166.0.2;59.166.0.3;59.166.0.0;59.166.0.8;59.166.0.6;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.14;149.171.126.10;149.171.126.1;149.171.126.5;149.171.126.8;10.40.182.1;10.40.85.1;149.171.126.3;149.171.126.7;10.40.85.10;149.171.126.4;149.171.126.6,20,,0
attack_train_05,train,attack,4,59.166.0.4;149.171.126.18;149.171.126.14;149.171.126.12;149.171.126.10;149.171.126.15;10.40.182.1;149.171.126.3;149.171.126.4;149.171.126.5;149.171.126.9;149.171.126.1;149.171.126.11;149.171.126.6;149.171.126.7,15,,0
attack_train_05,train,attack,5,59.166.0.0;59.166.0.7;59.166.0.5;59.166.0.4;59.166.0.8;59.166.0.6;59.166.0.9;149.171.126.18;149.171.126.14;149.171.126.15;10.40.85.1;149.171.126.0;10.40.182.1;149.171.126.1;149.171.126.4;149.171.126.5;149.171.126.7;149.171.126.8;149.171.126.2;149.171.126.3,20,,0
attack_train_05,train,attack,6,59.166.0.5;59.166.0.8;59.166.0.9;59.166.0.3;59.166.0.6;18.218.115.60;18.216.24.42;18.218.229.235;18.218.11.51;18.218.55.126;52.14.136.135;18.216.200.189;149.171.126.18;149.171.126.12;149.171.126.10;149.171.126.15;149.171.126.14;149.171.126.2;149.171.126.7;149.171.126.8;10.40.85.1;10.40.85.10;149.171.126.1;149.171.126.3;149.171.126.5;10.40.182.1;10.40.182.6;149.171.126.13;149.171.126.9,29,18.218.115.60;18.219.9.1;18.219.32.43;18.216.24.42;18.218.229.235;18.218.11.51;18.219.5.43;18.218.55.126;52.14.136.135;18.216.200.189,10
attack_train_05,train,attack,7,59.166.0.1;59.166.0.2;59.166.0.0;59.166.0.5;59.166.0.4;59.166.0.3;59.166.0.8;59.166.0.9;59.166.0.6;59.166.0.7;149.171.126.18;149.171.126.10;149.171.126.15;149.171.126.14;149.171.126.12;10.40.182.1;10.40.85.1;149.171.126.6;10.40.85.10,19,,0
attack_train_05,train,attack,8,59.166.0.4;59.166.0.7;59.166.0.1;59.166.0.5;59.166.0.2;59.166.0.0;59.166.0.3;59.166.0.8;59.166.0.6;59.166.0.9;18.218.55.126;18.218.11.51;18.216.24.42;18.218.229.235;52.14.136.135;18.218.115.60;18.219.9.1;18.219.32.43;18.219.5.43;18.216.200.189;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.10;149.171.126.14;10.40.85.1;149.171.126.9;149.171.126.2;10.40.182.1;149.171.126.19;149.171.126.5;149.171.126.8,32,18.218.55.126;18.218.11.51;18.216.24.42;18.218.229.235;52.14.136.135;18.218.115.60;18.219.9.1;18.219.32.43;18.219.5.43;18.216.200.189,10
attack_train_05,train,attack,9,59.166.0.2;59.166.0.3;59.166.0.5;59.166.0.1;59.166.0.0;59.166.0.8;59.166.0.4;59.166.0.6;59.166.0.9;59.166.0.7;149.171.126.14;149.171.126.10;149.171.126.12;149.171.126.15;10.40.182.1;10.40.85.1;149.171.126.1;149.171.126.4;149.171.126.17;149.171.126.3;149.171.126.5;149.171.126.6,22,,0
attack_train_05,train,attack,10,59.166.0.4;59.166.0.8;59.166.0.1;59.166.0.0;59.166.0.2;59.166.0.9;59.166.0.3;59.166.0.5;59.166.0.7;59.166.0.6;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.10;149.171.126.14;10.40.85.1;149.171.126.3;10.40.85.10;149.171.126.4;149.171.126.6;149.171.126.8;10.40.182.1;149.171.126.0;149.171.126.17;149.171.126.2;149.171.126.5,26,,0
attack_train_05,train,attack,11,59.166.0.3;59.166.0.4;59.166.0.5;59.166.0.1;59.166.0.2;59.166.0.8;59.166.0.9;59.166.0.7;59.166.0.6;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.10;149.171.126.12;10.40.85.10;149.171.126.6;149.171.126.8;149.171.126.19;149.171.126.2;149.171.126.3;149.171.126.4;149.171.126.7;149.171.126.9,23,,0
attack_train_05,train,attack,12,59.166.0.4;59.166.0.5;59.166.0.3;59.166.0.6;149.171.126.18;149.171.126.15;149.171.126.14;149.171.126.12;149.171.126.10;10.40.182.1;149.171.126.7;10.40.85.1;149.171.126.4;10.40.85.10;149.171.126.5;149.171.126.0;149.171.126.3;149.171.126.8;149.171.126.9,19,,0
attack_train_05,train,attack,13,59.166.0.2;59.166.0.9;59.166.0.1;59.166.0.5;59.166.0.6;149.171.126.18;149.171.126.12;149.171.126.14;149.171.126.10;149.171.126.15;10.40.85.1;149.171.126.3;149.171.126.5;149.171.126.4;149.171.126.7;10.40.182.1;10.40.85.10;149.171.126.0;149.171.126.1;149.171.126.6;149.171.126.9,21,,0
attack_train_05,train,attack,14,59.166.0.0;59.166.0.8;59.166.0.2;59.166.0.1;59.166.0.4;59.166.0.9;59.166.0.5;59.166.0.7;59.166.0.3;59.166.0.6;149.171.126.18;149.171.126.12;149.171.126.14;149.171.126.10;149.171.126.15;149.171.126.5;10.40.182.1;10.40.85.1;10.40.85.10;149.171.126.1;149.171.126.2;149.171.126.3;149.171.126.7;149.171.126.4;149.171.126.6;149.171.126.9,26,,0
attack_train_06,train,attack,0,59.166.0.4;59.166.0.2;59.166.0.8;59.166.0.0;59.166.0.3;59.166.0.9;59.166.0.7;59.166.0.1;59.166.0.5;59.166.0.6;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.10;149.171.126.14;10.40.182.1;149.171.126.6;10.40.85.1;149.171.126.3;10.40.85.10;149.171.126.2;149.171.126.5;149.171.126.4;149.171.126.9;192.168.241.243,25,,0
attack_train_06,train,attack,1,59.166.0.3;59.166.0.4;59.166.0.2;59.166.0.1;59.166.0.8;59.166.0.0;59.166.0.6;18.216.200.189;18.218.115.60;18.218.55.126;18.219.5.43;52.14.136.135;18.216.24.42;18.219.32.43;18.218.11.51;18.219.9.1;18.218.229.235;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.10;149.171.126.14;10.40.182.1;10.40.85.1;149.171.126.0;149.171.126.9;10.40.85.10;149.171.126.1;149.171.126.17;149.171.126.5;149.171.126.6;149.171.126.7,32,18.216.200.189;18.218.115.60;18.218.55.126;18.219.5.43;52.14.136.135;18.216.24.42;18.219.32.43;18.218.11.51;18.219.9.1;18.218.229.235,10
attack_train_06,train,attack,2,59.166.0.3;59.166.0.7;59.166.0.1;59.166.0.2;59.166.0.5;59.166.0.4;59.166.0.0;59.166.0.9;59.166.0.6;59.166.0.8;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.10;149.171.126.14;10.40.85.1;149.171.126.0;149.171.126.1;149.171.126.3;149.171.126.7;149.171.126.8;10.40.182.1;10.40.182.6;149.171.126.17;149.171.126.2;149.171.126.4;149.171.126.6;149.171.126.9;192.168.241.243,29,,0
attack_train_06,train,attack,3,59.166.0.3;59.166.0.1;59.166.0.8;59.166.0.2;59.166.0.5;59.166.0.0;59.166.0.9;59.166.0.7;59.166.0.4;149.171.126.18;149.171.126.10;149.171.126.15;149.171.126.12;149.171.126.14;149.171.126.3;149.171.126.9;10.40.85.1;149.171.126.1;10.40.85.10;149.171.126.0;149.171.126.13;149.171.126.5;149.171.126.8,23,,0
attack_train_06,train,attack,4,59.166.0.2;59.166.0.7;59.166.0.6;59.166.0.5;59.166.0.3;59.166.0.1;59.166.0.9;59.166.0.8;59.166.0.0;149.171.126.18;149.171.126.10;149.171.126.15;149.171.126.14;149.171.126.12;10.40.85.1;10.40.85.10;149.171.126.3;149.171.126.4;149.171.126.5;149.171.126.0;149.171.126.6,21,,0
attack_train_06,train,attack,5,59.166.0.2;59.166.0.6;59.166.0.9;59.166.0.5;59.166.0.7;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.10;149.171.126.14;10.40.85.10;149.171.126.1;149.171.126.3;149.171.126.5;10.40.182.6;149.171.126.11;149.171.126.6;149.171.126.7;149.171.126.8,19,,0
attack_train_06,train,attack,6,59.166.0.3;59.166.0.0;59.166.0.4;59.166.0.2;59.166.0.1;59.166.0.5;59.166.0.7;59.166.0.6;59.166.0.8;59.166.0.9;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.14;149.171.126.10;10.40.182.1;10.40.85.10;149.171.126.1;149.171.126.4;149.171.126.8;10.40.85.1;149.171.126.11;149.171.126.6;149.171.126.7;149.171.126.9,25,,0
attack_train_06,train,attack,7,59.166.0.1;59.166.0.3;59.166.0.4;59.166.0.5;59.166.0.6;149.171.126.18;149.171.126.10;149.171.126.14;149.171.126.12;149.171.126.15;10.40.85.10;149.171.126.9;149.171.126.0;149.171.126.4;149.171.126.6;10.40.182.1;10.40.182.6;149.171.126.7;149.171.126.8,19,,0
attack_train_06,train,attack,8,59.166.0.5;59.166.0.0;59.166.0.4;59.166.0.3;59.166.0.1;59.166.0.2;59.166.0.8;59.166.0.7;59.166.0.9;149.171.126.18;149.171.126.12;149.171.126.15;149.171.126.10;149.171.126.14;149.171.126.2;149.171.126.0;149.171.126.4;149.171.126.8;149.171.126.9;10.40.85.10;149.171.126.1;149.171.126.11;149.171.126.5;149.171.126.6;149.171.126.7;192.168.241.243,26,,0
attack_train_06,train,attack,9,59.166.0.2;59.166.0.3;59.166.0.0;59.166.0.1;59.166.0.9;149.171.126.18;149.171.126.15;149.171.126.12;149.171.126.14;149.171.126.10;149.171.126.7;149.171.126.8;149.171.126.9;10.40.85.1;149.171.126.1;149.171.126.3;149.171.126.6;149.171.126.0;149.171.126.4,19,,0
attack_train_06,train,attack,10,59.166.0.4;59.166.0.2;59.166.0.3;59.166.0.5;59.166.0.1;59.166.0.6;59.166.0.9;59.166.0.7;59.166.0.0;149.171.126.12;149.171.126.3;149.171.126.7;149.171.126.8;10.40.85.1;10.40.85.10;149.171.126.0;149.171.126.17;149.171.126.5;149.171.126.6,19,,0
attack_train_06,train,attack,11,59.166.0.2;59.166.0.5;59.166.0.4;59.166.0.6;59.166.0.1;59.166.0.0;59.166.0.9;59.166.0.8;59.166.0.3;59.166.0.7;149.171.126.18;149.171.126.15;149.171.126.10;149.171.126.14;149.171.126.12;10.40.182.1;149.171.126.3;10.40.85.1;149.171.126.1;149.171.126.8;149.171.126.4;149.171.126.5,22,,0
attack_train_06,train,attack,12,59.166.0.2;59.166.0.1;59.166.0.3;59.166.0.7;59.166.0.4;59.166.0.0;59.166.0.9;59.166.0.6;59.166.0.5;59.166.0.8;149.171.126.18;149.171.126.14;149.171.126.15;149.171.126.12;149.171.126.10;10.40.182.1;10.40.85.10;149.171.126.5;149.171.126.8;10.40.85.1;149.171.126.3;149.171.126.6;149.171.126.7,23,,0
attack_train_06,train,attack,13,59.166.0.4;59.166.0.3;59.166.0.2;59.166.0.0;59.166.0.5;59.166.0.6;59.166.0.1;59.166.0.8;59.166.0.7;59.166.0.9;18.219.9.1;18.219.32.43;18.218.11.51;18.218.55.126;18.219.5.43;18.216.200.189;18.216.24.42;52.14.136.135;18.218.115.60;18.218.229.235;149.171.126.10;149.171.126.14;149.171.126.3;149.171.126.5;10.40.182.1;10.40.85.10;149.171.126.4;10.40.85.1;149.171.126.0;149.171.126.1;149.171.126.19;149.171.126.2;149.171.126.7,33,18.219.9.1;18.219.32.43;18.218.11.51;18.218.55.126;18.219.5.43;18.216.200.189;18.216.24.42;52.14.136.135;18.218.115.60;18.218.229.235,10
