dataset,dataset_id,split,kind,window_id,src_ip,flow_count,window_flow_count,flow_fraction,true_malicious,window_has_malicious,label_available,unique_dst_ip_count,top_dst_ip_share,window_unique_dst_ip_count,unique_dst_ip_ratio_to_window,unique_dst_port_count,top_dst_port_share,window_unique_dst_port_count,unique_dst_port_ratio_to_window,unique_src_port_count,total_packets_mean,total_packets_sum,total_packets_std,window_total_packets_mean,window_total_packets_sum,total_packets_mean_ratio_to_window,total_packets_sum_fraction_of_window,total_bytes_mean,total_bytes_sum,total_bytes_std,window_total_bytes_mean,window_total_bytes_sum,total_bytes_mean_ratio_to_window,total_bytes_sum_fraction_of_window,packets_per_second_mean,packets_per_second_std,window_packets_per_second_mean,window_packets_per_second_sum,packets_per_second_mean_ratio_to_window,duration_mean,duration_std,window_duration_mean,window_duration_sum,duration_mean_ratio_to_window,packet_size_avg_mean,packet_size_avg_std,window_packet_size_avg_mean,window_packet_size_avg_sum,packet_size_avg_mean_ratio_to_window,packet_size_std_mean,packet_size_std_std,window_packet_size_std_mean,window_packet_size_std_sum,packet_size_std_mean_ratio_to_window,outbound_byte_ratio_mean,outbound_byte_ratio_std,window_outbound_byte_ratio_mean,window_outbound_byte_ratio_sum,outbound_byte_ratio_mean_ratio_to_window,flow_count_rank_desc,flow_count_rank_pct,total_packets_sum_rank_desc,total_packets_sum_rank_pct,total_bytes_sum_rank_desc,total_bytes_sum_rank_pct,packets_per_second_mean_rank_desc,packets_per_second_mean_rank_pct,preserved_by_label_for_eval
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,59.166.0.4,718,6666,0.1077107710771077,0,0,1,10,0.116991643454039,22,0.45454545454545453,266,0.21030640668523676,2152,0.12360594795539033,713,3.553595253433235,2551.481391965063,1.270974605629088,3.5551761369637678,23698.804129000477,0.9995553290555435,0.10766287522680472,8.508481926362714,6109.090023128429,1.9032277539207545,8.531536570182379,56871.22277683573,0.9972977149391541,0.10741970586953385,6.892603810883498,1.9593720221525368,6.8526290914984855,45679.6255239289,1.00583348651317,0.2255084598619997,0.41623323164814285,0.23640783101215168,1575.894601527003,0.9538958963267518,5.026861352749653,0.7981889414672041,5.05465669916548,33694.34155663709,0.9945010416987535,3.5822577603569927,2.773949633978149,3.5497947190668526,23662.93159729964,1.009145047491274,0.6551972284122562,0.22968099745538625,0.6421489779477948,4280.565087,1.0203196624343491,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.64,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,59.166.0.5,696,6666,0.10441044104410441,0,0,1,10,0.13218390804597702,22,0.45454545454545453,240,0.22413793103448276,2152,0.11152416356877323,685,3.649988689306044,2540.3921277570066,1.3144240363280877,3.5551761369637678,23698.804129000477,1.0266688762214884,0.10719495017254065,8.635922876400281,6010.602321974596,1.9918252673542682,8.531536570182379,56871.22277683573,1.0122353465122251,0.10568793896977328,6.85415193172151,1.9279116801591931,6.8526290914984855,45679.6255239289,1.0002222271485426,0.24921665710640897,0.45525561749797305,0.23640783101215168,1575.894601527003,1.0541810566909642,5.055206385848822,0.8362127749177924,5.05465669916548,33694.34155663709,1.0001087485691034,3.566977386930937,2.8275968864859116,3.5497947190668526,23662.93159729964,1.0048404680337688,0.6633929022988505,0.23423061250665386,0.6421489779477948,4280.565087,1.0330825479454127,2.0,0.96,2.0,0.96,2.0,0.96,9.0,0.56,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,59.166.0.1,671,6666,0.10066006600660066,0,0,1,10,0.12965722801788376,22,0.45454545454545453,241,0.22056631892697467,2152,0.11198884758364312,665,3.588886683034418,2408.1429643160945,1.2749591460207053,3.5551761369637678,23698.804129000477,1.0094821029315977,0.10161453511357667,8.536579689280563,5728.044971507258,1.8988540242881293,8.531536570182379,56871.22277683573,1.0005911149834146,0.10071956767984867,6.853427308124791,1.95036925601907,6.8526290914984855,45679.6255239289,1.0001164832673195,0.23935407232639272,0.43028052370083064,0.23640783101215168,1575.894601527003,1.0124625368864772,5.01831357347589,0.8080953132640815,5.05465669916548,33694.34155663709,0.9928099715069492,3.521458497141677,2.7934303444882667,3.5497947190668526,23662.93159729964,0.9920175040621435,0.639633348733234,0.23540036784555887,0.6421489779477948,4280.565087,0.9960824835031267,3.0,0.9,4.0,0.88,4.0,0.88,10.0,0.52,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,59.166.0.2,671,6666,0.10066006600660066,0,0,1,10,0.12667660208643816,22,0.45454545454545453,237,0.20715350223546944,2152,0.11013011152416356,667,3.5949234423614307,2412.19362982452,1.2542162271779003,3.5551761369637678,23698.804129000477,1.0111801226905197,0.10178545789459027,8.587175797260533,5761.994959961818,1.9312057369588773,8.531536570182379,56871.22277683573,1.0065215950984272,0.10131653019967668,6.9539025655943085,1.9274319894178624,6.8526290914984855,45679.6255239289,1.0147787765459924,0.21547340123490316,0.3976238245411854,0.23640783101215168,1575.894601527003,0.9114478158882459,5.0604026262701,0.8192524828517019,5.05465669916548,33694.34155663709,1.0011367591206677,3.6730124451223336,2.7438709261591523,3.5497947190668526,23662.93159729964,1.0347112258051563,0.6489637734724293,0.2349647751105632,0.6421489779477948,4280.565087,1.0106124836426797,3.0,0.9,3.0,0.92,3.0,0.92,3.0,0.92,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,59.166.0.7,664,6666,0.09960996099609962,0,0,1,10,0.12198795180722892,22,0.45454545454545453,234,0.18825301204819278,2152,0.1087360594795539,659,3.5679920951442643,2369.1467511757915,1.338336717736235,3.5551761369637678,23698.804129000477,1.0036048729195852,0.09996904224701539,8.578768715882871,5696.302427346226,2.0152348024365354,8.531536570182379,56871.22277683573,1.0055361827628528,0.10016141994517466,6.873731226668342,1.947382144523476,6.8526290914984855,45679.6255239289,1.0030794217647117,0.2441311203824747,0.42862046285223604,0.23640783101215168,1575.894601527003,1.0326693466001389,5.085044644883226,0.8326300681535769,5.05465669916548,33694.34155663709,1.006011871334954,3.606363233227801,2.813480122623239,3.5497947190668526,23662.93159729964,1.0159357142138683,0.645464359939759,0.2433523623803518,0.6421489779477948,4280.565087,1.0051629483279092,4.0,0.84,5.0,0.84,5.0,0.84,8.0,0.6,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,59.166.0.9,647,6666,0.09705970597059706,0,0,1,10,0.1143740340030912,22,0.45454545454545453,222,0.2117465224111283,2152,0.10315985130111524,642,3.592906738474822,2324.61065979321,1.296916778413716,3.5551761369637678,23698.804129000477,1.0106128641894174,0.09808978744832779,8.5684696451497,5543.799860411856,1.948242678877406,8.531536570182379,56871.22277683573,1.0043290062304135,0.0974798780424659,6.8342345460354,1.9648309916338476,6.8526290914984855,45679.6255239289,0.9973156951561984,0.23854020685313518,0.40804559547061886,0.23640783101215168,1575.894601527003,1.0090199035787182,5.047401745696541,0.8199199456138834,5.05465669916548,33694.34155663709,0.9985646990684577,3.562593357303475,2.801154601574707,3.5497947190668526,23662.93159729964,1.0036054586953655,0.6478485085007728,0.23797209231180144,0.6421489779477948,4280.565087,1.0088757138120703,5.0,0.8,6.0,0.8,6.0,0.8,12.0,0.44,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,59.166.0.6,638,6666,0.09570957095709572,0,0,1,10,0.13009404388714735,22,0.45454545454545453,237,0.2006269592476489,2152,0.11013011152416356,633,3.6080493178757824,2301.9354648047492,1.318824613672046,3.5551761369637678,23698.804129000477,1.0148721691626705,0.09713297988685625,8.661220180771055,5525.858475331933,2.019969095540126,8.531536570182379,56871.22277683573,1.0152004987052297,0.09716440416650712,6.777204361077752,1.990053882934656,6.8526290914984855,45679.6255239289,0.9889933149140806,0.2598883244634529,0.4718692364981336,0.23640783101215168,1575.894601527003,1.0993219782558483,5.124153799239104,0.8442734185860619,5.05465669916548,33694.34155663709,1.0137491236714649,3.6728705432685214,2.833247138310795,3.5497947190668526,23662.93159729964,1.0346712511404101,0.6640752915360502,0.24236843482664966,0.6421489779477948,4280.565087,1.0341452129353663,6.0,0.76,7.0,0.76,7.0,0.76,14.0,0.36,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,59.166.0.8,625,6666,0.09375937593759376,0,0,1,10,0.1168,22,0.45454545454545453,227,0.2176,2152,0.10548327137546469,624,3.612661913724624,2257.91369607789,1.2403427079943126,3.5551761369637678,23698.804129000477,1.0161696001959417,0.09527542756112564,8.61362089316236,5383.513058226475,1.8843099938970251,8.531536570182379,56871.22277683573,1.009621282438953,0.09466146137478933,6.8489707462104725,1.9248627432958212,6.8526290914984855,45679.6255239289,0.999466139894752,0.22575937451003214,0.40317472285359063,0.23640783101215168,1575.894601527003,0.9549572598482484,5.068361539270201,0.8190933784405323,5.05465669916548,33694.34155663709,1.0027113295561663,3.637489701231696,2.7999012181903438,3.5497947190668526,23662.93159729964,1.024704240415315,0.6573429392,0.23533087233390915,0.6421489779477948,4280.565087,1.0236611156818511,7.0,0.72,8.0,0.72,8.0,0.72,11.0,0.48,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,59.166.0.0,618,6666,0.0927092709270927,0,0,1,10,0.11326860841423948,22,0.45454545454545453,221,0.21844660194174756,2152,0.10269516728624535,614,3.6119686787895455,2232.196643491939,1.2717866313197121,3.5551761369637678,23698.804129000477,1.0159746070624451,0.09419026510119878,8.611743777462703,5322.057654471951,1.9444108738680341,8.531536570182379,56871.22277683573,1.0094012616157149,0.09358085503728052,6.814969447329034,1.9178201491995623,6.8526290914984855,45679.6255239289,0.9945043510065104,0.22940893208318183,0.3863273989257652,0.23640783101215168,1575.894601527003,0.9703948092624305,5.067981266210846,0.8272348842497987,5.05465669916548,33694.34155663709,1.00263609733329,3.628249961290184,2.791540616477909,3.5497947190668526,23662.93159729964,1.0221013462558632,0.6524324320388349,0.23872585021475548,0.6421489779477948,4280.565087,1.016014125139472,8.0,0.68,9.0,0.68,9.0,0.68,13.0,0.4,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,59.166.0.3,614,6666,0.0921092109210921,0,0,1,10,0.11563517915309446,22,0.45454545454545453,208,0.2003257328990228,2152,0.09665427509293681,609,3.5256452560131017,2164.7461871920445,1.287975153180513,3.5551761369637678,23698.804129000477,0.9916935533394173,0.0913441106736277,8.468704123513065,5199.784331837022,1.9360328577474448,8.531536570182379,56871.22277683573,0.992635271952193,0.09143085163196019,6.9247731475210035,1.8923901591561787,6.8526290914984855,45679.6255239289,1.0105279382641652,0.20437185559136617,0.36509590722286456,0.23640783101215168,1575.894601527003,0.8644885184910021,5.0178719632786475,0.8013792237539721,5.05465669916548,33694.34155663709,0.9927226045058796,3.52922893189123,2.770884537441272,3.5497947190668526,23662.93159729964,0.9942064855003704,0.6433711758957654,0.23214013177178752,0.6421489779477948,4280.565087,1.001903293456725,9.0,0.64,10.0,0.64,10.0,0.64,4.0,0.88,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.18,36,6666,0.0054005400540054005,0,0,1,2,0.7777777777777778,22,0.09090909090909091,1,1.0,2152,0.00046468401486988845,2,0.6931471805599453,24.95329850015803,0.0,3.5551761369637678,23698.804129000477,0.19496844990412057,0.0010529349229745485,4.890349128221754,176.05256861598315,0.0,8.531536570182379,56871.22277683573,0.5732084821992638,0.003095635367412766,6.90875477931522,0.0,6.8526290914984855,45679.6255239289,1.0081903875238725,0.0009995003330835,0.0,0.23640783101215168,1575.894601527003,0.004227864740369469,4.890349128221754,0.0,5.05465669916548,33694.34155663709,0.9674938218908411,0.0,0.0,3.5497947190668526,23662.93159729964,0.0,0.0,0.0,0.6421489779477948,4280.565087,0.0,10.0,0.6,11.0,0.6,11.0,0.6,5.0,0.78,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.15,17,6666,0.00255025502550255,0,0,1,1,1.0,22,0.045454545454545456,1,1.0,2152,0.00046468401486988845,2,0.6931471805599453,11.78350206951907,0.0,3.5551761369637678,23698.804129000477,0.19496844990412057,0.0004972192691824257,4.890349128221754,83.13593517976982,0.0,8.531536570182379,56871.22277683573,0.5732084821992638,0.0014618278123893617,6.90875477931522,0.0,6.8526290914984855,45679.6255239289,1.0081903875238725,0.0009995003330835,0.0,0.23640783101215168,1575.894601527003,0.004227864740369469,4.890349128221754,0.0,5.05465669916548,33694.34155663709,0.9674938218908411,0.0,0.0,3.5497947190668526,23662.93159729964,0.0,0.0,0.0,0.6421489779477948,4280.565087,0.0,11.0,0.56,15.0,0.44,12.0,0.56,5.0,0.78,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.14,15,6666,0.0022502250225022503,0,0,1,1,1.0,22,0.045454545454545456,1,1.0,2152,0.00046468401486988845,2,0.6931471805599453,10.39720770839918,0.0,3.5551761369637678,23698.804129000477,0.19496844990412057,0.00043872288457272855,4.890349128221754,73.3552369233263,0.0,8.531536570182379,56871.22277683573,0.5732084821992638,0.001289848069755319,6.90875477931522,0.0,6.8526290914984855,45679.6255239289,1.0081903875238725,0.0009995003330835,0.0,0.23640783101215168,1575.894601527003,0.004227864740369469,4.890349128221754,0.0,5.05465669916548,33694.34155663709,0.9674938218908411,0.0,0.0,3.5497947190668526,23662.93159729964,0.0,0.0,0.0,0.6421489779477948,4280.565087,0.0,12.0,0.52,16.0,0.4,13.0,0.52,5.0,0.78,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,10.40.182.1,7,6666,0.00105010501050105,0,0,1,1,1.0,22,0.045454545454545456,1,1.0,2152,0.00046468401486988845,1,2.639057329615259,18.473401307306812,0.0,3.5551761369637678,23698.804129000477,0.742314087388395,0.000779507742532068,6.725033642166843,47.0752354951679,0.0,8.531536570182379,56871.22277683573,0.7882558536607295,0.0008277514214859146,0.10284883545681259,3.41023602795493e-07,6.8526290914984855,45679.6255239289,0.015008668072289072,4.795874367345062,3.123402291147227e-06,0.23640783101215168,1575.894601527003,20.286444602161033,4.174387269895637,0.0,5.05465669916548,33694.34155663709,0.8258498090651389,0.0,0.0,3.5497947190668526,23662.93159729964,0.0,0.0,0.0,0.6421489779477948,4280.565087,0.0,13.0,0.48,12.0,0.56,14.0,0.48,22.0,0.04,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.10,6,6666,0.0009000900090009,0,0,1,1,1.0,22,0.045454545454545456,1,1.0,2152,0.00046468401486988845,2,0.6931471805599453,4.1588830833596715,0.0,3.5551761369637678,23698.804129000477,0.19496844990412057,0.00017548915382909142,4.890349128221754,29.342094769330522,0.0,8.531536570182379,56871.22277683573,0.5732084821992638,0.0005159392279021276,6.90875477931522,0.0,6.8526290914984855,45679.6255239289,1.0081903875238725,0.0009995003330835,0.0,0.23640783101215168,1575.894601527003,0.004227864740369469,4.890349128221754,0.0,5.05465669916548,33694.34155663709,0.9674938218908411,0.0,0.0,3.5497947190668526,23662.93159729964,0.0,0.0,0.0,0.6421489779477948,4280.565087,0.0,14.0,0.44,20.0,0.24,17.0,0.36,5.0,0.78,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.12,5,6666,0.00075007500750075,0,0,1,1,1.0,22,0.045454545454545456,1,1.0,2152,0.00046468401486988845,2,0.6931471805599453,3.4657359027997265,0.0,3.5551761369637678,23698.804129000477,0.19496844990412057,0.00014624096152424286,4.890349128221754,24.45174564110877,0.0,8.531536570182379,56871.22277683573,0.5732084821992638,0.00042994935658510633,6.9087547793152195,0.0,6.8526290914984855,45679.6255239289,1.0081903875238725,0.0009995003330835,0.0,0.23640783101215168,1575.894601527003,0.004227864740369469,4.890349128221754,0.0,5.05465669916548,33694.34155663709,0.9674938218908411,0.0,0.0,3.5497947190668526,23662.93159729964,0.0,0.0,0.0,0.6421489779477948,4280.565087,0.0,15.0,0.4,22.0,0.16,18.0,0.32,6.0,0.68,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.6,4,6666,0.0006000600060006001,0,0,1,3,0.5,22,0.13636363636363635,4,0.25,2152,0.0018587360594795538,4,4.560706737954455,18.24282695181782,1.9678722252249563,3.5551761369637678,23698.804129000477,1.2828356633405629,0.0007697783758419219,10.291761404823323,41.16704561929329,2.849550276381971,8.531536570182379,56871.22277683573,1.2063197901293548,0.0007238642605036633,6.274919561851436,1.5503314614485606,6.8526290914984855,45679.6255239289,0.915695199326669,0.7288569793407645,1.367316837275161,0.23640783101215168,1575.894601527003,3.083049221424904,5.762413985625376,1.115845357185803,5.05465669916548,33694.34155663709,1.1400208418856115,4.740468488505446,3.1604898073924206,3.5497947190668526,23662.93159729964,1.3354204577079292,0.14222275,0.1961132281793267,0.6421489779477948,4280.565087,0.22147936831499931,16.0,0.36,13.0,0.52,15.0,0.44,15.0,0.32,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.4,3,6666,0.00045004500450045,0,0,1,3,0.3333333333333333,22,0.13636363636363635,3,0.3333333333333333,2152,0.0013940520446096654,2,4.827889531490913,14.48366859447274,1.2898162807112539,3.5551761369637678,23698.804129000477,1.3579888437297183,0.000611156095287902,9.833104320828362,29.499312962485085,2.7852008824037155,8.531536570182379,56871.22277683573,1.1525595934494317,0.0005187036874209864,4.201719430763288,0.9465081578859914,6.8526290914984855,45679.6255239289,0.6131543637720052,1.0858021286789212,0.3604106130205354,0.23640783101215168,1575.894601527003,4.592919464766417,5.027973159861092,1.490034893246399,5.05465669916548,33694.34155663709,0.9947209986963519,2.122796086824453,3.6767906764883462,3.5497947190668526,23662.93159729964,0.5980053087076765,0.292144,0.2336727005706914,0.6421489779477948,4280.565087,0.45494738765083054,17.0,0.32,14.0,0.48,16.0,0.4,18.0,0.2,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.0,2,6666,0.00030003000300030005,0,0,1,2,0.5,22,0.09090909090909091,2,0.5,2152,0.0009293680297397769,2,3.100254587021345,6.20050917404269,0.37765334751425444,3.5551761369637678,23698.804129000477,0.8720396592414855,0.0002616380615786035,8.712807137187909,17.425614274375818,1.1133935896921963,8.531536570182379,56871.22277683573,1.0212471183255627,0.00030640477597526633,5.388392752470178,0.12033238355927198,6.8526290914984855,45679.6255239289,0.7863248806440043,0.09425120793451786,0.024451988381975494,0.23640783101215168,1575.894601527003,0.3986805662527872,5.664123101050423,0.715290058395551,5.05465669916548,33694.34155663709,1.1205752315455104,5.889860372905384,0.6290098149508714,3.5497947190668526,23662.93159729964,1.6592115429293535,0.136736,0.13282576620520584,0.6421489779477948,4280.565087,0.21293501149372898,18.0,0.22,18.0,0.32,19.0,0.28,16.0,0.28,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.3,2,6666,0.00030003000300030005,0,0,1,2,0.5,22,0.09090909090909091,2,0.5,2152,0.0009293680297397769,1,3.9277723389578316,7.855544677915663,0.7446894462135785,3.5551761369637678,23698.804129000477,1.104803865586326,0.0003314743071066084,8.08027503617226,16.16055007234452,0.7467581455312802,8.531536570182379,56871.22277683573,0.9471066518559772,0.000284160411597953,3.686326935664881,0.3301674234557215,6.8526290914984855,45679.6255239289,0.5379434500895743,0.8339013325107263,0.23631243786120545,0.23640783101215168,1575.894601527003,3.527384558034639,4.190207303708652,0.013188021319197754,5.05465669916548,33694.34155663709,0.828979602986777,0.0,0.0,3.5497947190668526,23662.93159729964,0.0,0.415319,0.003541190760182239,0.6421489779477948,4280.565087,0.6467642467131116,18.0,0.22,17.0,0.36,20.0,0.24,20.0,0.12,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.5,2,6666,0.00030003000300030005,0,0,1,2,0.5,22,0.09090909090909091,2,0.5,2152,0.0009293680297397769,2,1.9659128163621629,3.9318256327243257,1.2265481689182722,3.5551761369637678,23698.804129000477,0.5529719880605168,0.00016590818723687874,7.046892634813979,14.093785269627958,2.8516976036318997,8.531536570182379,56871.22277683573,0.8259816478361924,0.0002478192762784856,7.4898930237902235,0.15769797965505825,6.8526290914984855,45679.6255239289,1.0929955384689274,0.00547491559312575,0.006329192958003262,0.23640783101215168,1575.894601527003,0.023158774266002772,5.318150029466473,1.3779313585110986,5.05465669916548,33694.34155663709,1.0521288281248646,3.185265560788932,4.50464575582765,3.5497947190668526,23662.93159729964,0.8973097919381249,0.0180725,0.025558374605987758,0.6421489779477948,4280.565087,0.028143780681169673,18.0,0.22,21.0,0.2,21.0,0.2,1.0,1.0,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.8,2,6666,0.00030003000300030005,0,0,1,2,0.5,22,0.09090909090909091,2,0.5,2152,0.0009293680297397769,2,0.8958797346140275,1.791759469228055,0.2867071274778196,3.5551761369637678,23698.804129000477,0.2519930659129415,7.560548032191464e-05,6.162926841924615,12.32585368384923,2.3520028598843115,8.531536570182379,56871.22277683573,0.7223700902207901,0.00021673270033627066,7.255078556949477,0.4897757833026495,6.8526290914984855,45679.6255239289,1.0587292059846458,0.0009995003330835,0.0,0.23640783101215168,1575.894601527003,0.004227864740369469,5.816552812613167,1.8621560099782455,5.05465669916548,33694.34155663709,1.1507315251644044,0.0,0.0,3.5497947190668526,23662.93159729964,0.0,0.0,0.0,0.6421489779477948,4280.565087,0.0,18.0,0.22,24.0,0.08,23.0,0.12,2.0,0.96,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,10.40.85.10,1,6666,0.00015001500150015003,0,0,1,1,1.0,22,0.045454545454545456,1,1.0,2152,0.00046468401486988845,1,1.6094379124341005,1.6094379124341005,0.0,3.5551761369637678,23698.804129000477,0.4527027214490169,6.791219943729626e-05,5.594711379601839,5.594711379601839,0.0,8.531536570182379,56871.22277683573,0.6557683171816072,9.837508508574965e-05,0.5878755498406247,0.0,6.8526290914984855,45679.6255239289,0.0857883218238027,1.791592788670956,0.0,0.23640783101215168,1575.894601527003,7.578398655410301,4.219507705176107,0.0,5.05465669916548,33694.34155663709,0.8347763174248302,0.0,0.0,3.5497947190668526,23662.93159729964,0.0,0.0,0.0,0.6421489779477948,4280.565087,0.0,19.0,0.08,25.0,0.04,25.0,0.04,21.0,0.08,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.19,1,6666,0.00015001500150015003,0,0,1,1,1.0,22,0.045454545454545456,1,1.0,2152,0.00046468401486988845,1,2.9444389791664403,2.9444389791664403,0.0,3.5551761369637678,23698.804129000477,0.8282118426011612,0.0001242442008102552,7.826842098158293,7.826842098158293,0.0,8.531536570182379,56871.22277683573,0.9174012247117378,0.00013762394610137082,3.945539499645385,0.0,6.8526290914984855,45679.6255239289,0.5757701820663698,0.3038014543316642,0.0,0.23640783101215168,1575.894601527003,1.2850735655878016,4.943228464180153,0.0,5.05465669916548,33694.34155663709,0.977955330773755,5.397575289205912,0.0,3.5497947190668526,23662.93159729964,1.5205316691171349,0.663208,0.0,0.6421489779477948,4280.565087,1.0327946049521195,19.0,0.08,23.0,0.12,24.0,0.08,19.0,0.16,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,12,149.171.126.7,1,6666,0.00015001500150015003,0,0,1,1,1.0,22,0.045454545454545456,1,1.0,2152,0.00046468401486988845,1,5.752572638825633,5.752572638825633,0.0,3.5551761369637678,23698.804129000477,1.6180837227768161,0.00024273683209973237,12.66816065374603,12.66816065374603,0.0,8.531536570182379,56871.22277683573,1.4848627266067294,0.00022275168415942536,5.306478860762784,0.0,6.8526290914984855,45679.6255239289,0.7743712361940196,0.9419584786227329,0.0,0.23640783101215168,1575.894601527003,3.9844639434736613,6.919753080652485,0.0,5.05465669916548,33694.34155663709,1.3689857674795067,6.335573256862393,0.0,3.5497947190668526,23662.93159729964,1.7847717285826172,0.015724,0.0,0.6421489779477948,4280.565087,0.02448652966831993,19.0,0.08,19.0,0.28,22.0,0.16,17.0,0.24,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,13,59.166.0.4,707,6666,0.10606060606060606,0,0,1,10,0.11456859971711457,19,0.5263157894736842,216,0.23196605374823195,2002,0.10789210789210789,695,3.618437431428874,2558.235264020214,1.332425644532104,3.5558333378909865,23703.185030381315,1.0176060258141961,0.10792791182877837,8.59817984006317,6078.91314692466,2.027824062121876,8.522577072291133,56811.4987638927,1.00887088108805,0.1070014570850962,6.862219546182725,1.9109142860254043,6.835117090364027,45562.8905243666,1.0039651779860372,0.24906937690680733,0.4425907313595899,0.24207287020597007,1613.6577527929965,1.0289024816985242,5.050758610256665,0.8478038778143173,5.046421242544598,33639.444002802295,1.0008594937884892,3.500455900446912,2.8290109939841046,3.4938281401176754,23289.858382024424,1.001896990940434,0.649189107496464,0.24038377041184242,0.6410495706570657,4273.236438,1.0126972034799981,1.0,1.0,1.0,1.0,1.0,1.0,9.0,0.5652173913043478,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,13,59.166.0.1,690,6666,0.1035103510351035,0,0,1,10,0.13623188405797101,19,0.5263157894736842,248,0.2217391304347826,2002,0.12387612387612387,687,3.5576075679718877,2454.7492219006026,1.2697968388326994,3.5558333378909865,23703.185030381315,1.0004989632281116,0.10356199889399896,8.525890302280493,5882.864308573539,1.903518938415079,8.522577072291133,56811.4987638927,1.0003887591700558,0.10355059163326408,7.008990397925526,1.8863908806400558,6.835117090364027,45562.8905243666,1.0254382339413939,0.2056171707902917,0.3874139958304878,0.24207287020597007,1613.6577527929965,0.8494019615471173,5.040040479323906,0.805775280407287,5.046421242544598,33639.444002802295,0.9987355864851515,3.5331310353976,2.8062050521825057,3.4938281401176754,23289.858382024424,1.011249235424213,0.6509555565217391,0.2347947056799777,0.6410495706570657,4273.236438,1.0154527610938417,2.0,0.9565217391304348,3.0,0.9130434782608695,3.0,0.9130434782608695,2.0,0.9565217391304348,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,13,59.166.0.2,689,6666,0.10336033603360337,0,0,1,10,0.13062409288824384,19,0.5263157894736842,260,0.23222060957910015,2002,0.12987012987012986,684,3.6002883995076633,2480.59870726078,1.1997325707675726,3.5558333378909865,23703.185030381315,1.0125020093441848,0.10465254792051355,8.582912401312969,5913.626644504636,1.8171075232653808,8.522577072291133,56811.4987638927,1.007079470037062,0.1040920724355739,6.908506878637087,1.92055960106905,6.835117090364027,45562.8905243666,1.0107371662113183,0.1977769024374495,0.3525757486438317,0.24207287020597007,1613.6577527929965,0.8170139110143532,5.048989402390808,0.8044364801834664,5.046421242544598,33639.444002802295,1.0005089071488045,3.6418222678836503,2.785753347978922,3.4938281401176754,23289.858382024424,1.0423587314060017,0.6491342786647315,0.24149322621798788,0.6410495706570657,4273.236438,1.0126116736953417,3.0,0.9130434782608695,2.0,0.9565217391304348,2.0,0.9565217391304348,6.0,0.6956521739130435,0
attack_test_02,NF-UNSW-NB15-v3-Benign,test,attack,13,59.166.0.3,670,6666,0.1005100510051005,0,0,1,10,0.11044776119402985,19,0.5263157894736842,225,0.2373134328358209,2002,0.11238761238761238,664,3.5602110807525125,2385.3414241041833,1.2265714896850581,3.5558333378909865,23703.185030381315,1.0012311439951014,0.10063379335084277,8.520867125812297,5708.980974294239,1.8769618117119633,8.522577072291133,56811.4987638927,0.9997993627438823,0.10048988494425459,6.79963712481569,1.9917403658378843,6.835117090364027,45562.8905243666,0.99480916492296,0.23108553685542146,0.3929091135280784,0.24207287020597007,1613.6577527929965,0.9546114633118534,5.030723888225789,0.8182162570710002,5.046421242544598,33639.444002802295,0.9968894086394393,3.474531144075698,2.8410412781170673,3.4938281401176754,23289.858382024424,0.9944768330701785,0.6562294149253731,0.22964886988281133,0.6410495706570657,4273.236438,1.0236796730910347,4.0,0.8695652173913043,6.0,0.782608695652174,5.0,0.8260869565217391,13.0,0.391304347826087,0
