dataset,dataset_id,split,kind,window_id,src_ip,flow_count,window_flow_count,flow_fraction,label_available,unique_dst_ip_count,top_dst_ip_share,window_unique_dst_ip_count,unique_dst_ip_ratio_to_window,unique_dst_port_count,top_dst_port_share,window_unique_dst_port_count,unique_dst_port_ratio_to_window,unique_src_port_count,total_packets_mean,total_packets_sum,total_packets_std,window_total_packets_mean,window_total_packets_sum,total_packets_mean_ratio_to_window,total_packets_sum_fraction_of_window,total_bytes_mean,total_bytes_sum,total_bytes_std,window_total_bytes_mean,window_total_bytes_sum,total_bytes_mean_ratio_to_window,total_bytes_sum_fraction_of_window,packets_per_second_mean,packets_per_second_std,window_packets_per_second_mean,window_packets_per_second_sum,packets_per_second_mean_ratio_to_window,duration_mean,duration_std,window_duration_mean,window_duration_sum,duration_mean_ratio_to_window,packet_size_avg_mean,packet_size_avg_std,window_packet_size_avg_mean,window_packet_size_avg_sum,packet_size_avg_mean_ratio_to_window,packet_size_std_mean,packet_size_std_std,window_packet_size_std_mean,window_packet_size_std_sum,packet_size_std_mean_ratio_to_window,outbound_byte_ratio_mean,outbound_byte_ratio_std,window_outbound_byte_ratio_mean,window_outbound_byte_ratio_sum,outbound_byte_ratio_mean_ratio_to_window,flow_count_rank_desc,flow_count_rank_pct,total_packets_sum_rank_desc,total_packets_sum_rank_pct,total_bytes_sum_rank_desc,total_bytes_sum_rank_pct,packets_per_second_mean_rank_desc,packets_per_second_mean_rank_pct,preserved_by_label_for_eval
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.10,10,6666,0.0015001500150015,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,2,0.6931471805599453,6.931471805599453,0.0,3.5176380878019087,23448.575493287524,0.19704903212288022,0.00029560310849516985,4.890349128221754,48.90349128221754,0.0,8.488342598433082,56583.29176115492,0.5761253238205176,0.0008642744131720938,6.9087547793152195,0.0,6.866278584024158,45770.61304110504,1.0061862033081341,0.0009995003330835,0.0,0.23700501728272558,1579.8754452066487,0.004217211705232326,4.890349128221754,0.0,5.052281806445988,33678.510521768956,0.9679486053177732,0.0,0.0,3.4939421659662355,23290.618478330925,0.0,0.0,0.0,0.6340870294029403,4226.824138,0.0,14.0,0.46153846153846156,17.0,0.38461538461538464,15.0,0.46153846153846156,8.0,0.6923076923076923,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.14,10,6666,0.0015001500150015,0,1,1.0,24,0.041666666666666664,1,1.0,2080,0.0004807692307692308,2,0.6931471805599453,6.931471805599453,0.0,3.54984673565121,23663.278339850964,0.19526115693915708,0.00029292102751148676,4.890349128221754,48.90349128221754,0.0,8.507272019046072,56709.475278961116,0.5748433948359998,0.0008623513273867383,6.9087547793152195,0.0,6.819806197587385,45460.82811311751,1.0130426846673886,0.0009995003330835,0.0,0.24414217328437318,1627.4517271136317,0.004093927401552606,4.890349128221754,0.0,5.03560812895829,33567.363787635964,0.9711536328847364,0.0,0.0,3.50316322073717,23352.086029433976,0.0,0.0,0.0,0.6417101083108311,4277.639582,0.0,12.0,0.5555555555555556,15.0,0.48148148148148145,13.0,0.5555555555555556,8.0,0.6296296296296297,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.15,7,6666,0.00105010501050105,0,1,1.0,24,0.041666666666666664,1,1.0,2080,0.0004807692307692308,2,0.6931471805599453,4.852030263919617,0.0,3.54984673565121,23663.278339850964,0.19526115693915708,0.00020504471925804072,4.890349128221753,34.23244389755227,0.0,8.507272019046072,56709.475278961116,0.5748433948359997,0.0006036459291707167,6.908754779315221,0.0,6.819806197587385,45460.82811311751,1.0130426846673888,0.0009995003330835,0.0,0.24414217328437318,1627.4517271136317,0.004093927401552606,4.890349128221753,0.0,5.03560812895829,33567.363787635964,0.9711536328847362,0.0,0.0,3.50316322073717,23352.086029433976,0.0,0.0,0.0,0.6417101083108311,4277.639582,0.0,13.0,0.5185185185185185,19.0,0.3333333333333333,15.0,0.48148148148148145,6.0,0.7962962962962963,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.12,6,6666,0.0009000900090009,0,1,1.0,24,0.041666666666666664,1,1.0,2080,0.0004807692307692308,2,0.6931471805599453,4.1588830833596715,0.0,3.54984673565121,23663.278339850964,0.19526115693915708,0.00017575261650689205,4.890349128221754,29.342094769330522,0.0,8.507272019046072,56709.475278961116,0.5748433948359998,0.000517410796432043,6.90875477931522,0.0,6.819806197587385,45460.82811311751,1.0130426846673886,0.0009995003330835,0.0,0.24414217328437318,1627.4517271136317,0.004093927401552606,4.890349128221754,0.0,5.03560812895829,33567.363787635964,0.9711536328847364,0.0,0.0,3.50316322073717,23352.086029433976,0.0,0.0,0.0,0.6417101083108311,4277.639582,0.0,14.0,0.48148148148148145,22.0,0.2222222222222222,16.0,0.4444444444444444,7.0,0.7037037037037037,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.3,5,6666,0.00075007500750075,0,5,0.2,24,0.20833333333333334,5,0.2,2080,0.002403846153846154,4,3.8873956491457435,19.436978245728717,1.2883646218399432,3.54984673565121,23663.278339850964,1.0950883062371455,0.0008213983695148107,9.335403692199261,46.67701846099631,2.008532255452077,8.507272019046072,56709.475278961116,1.0973439748134501,0.0008230902901391015,4.956198802927503,0.9805949856824191,6.819806197587385,45460.82811311751,0.7267360184928476,0.45387160063915166,0.4194555468004366,0.24414217328437318,1627.4517271136317,1.8590462865688049,5.487931232650169,1.2377638069585037,5.03560812895829,33567.363787635964,1.08982492126238,3.7938700990362726,3.464010777107258,3.50316322073717,23352.086029433976,1.082984108927111,0.19770159999999998,0.2006074895668155,0.6417101083108311,4277.639582,0.30808553183057763,15.0,0.4444444444444444,12.0,0.5925925925925926,14.0,0.5185185185185185,22.0,0.1111111111111111,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,10.40.182.1,4,6666,0.0006000600060006001,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,1,2.639057329615259,10.556229318461035,0.0,3.5176380878019087,23448.575493287524,0.7502356023397351,0.0004501863800418452,6.725033642166843,26.900134568667372,0.0,8.488342598433082,56583.29176115492,0.7922669901905539,0.0004754077348878211,0.1028489643516189,0.0,6.866278584024158,45770.61304110504,0.014978851075299894,4.7958731868099616,0.0,0.23700501728272558,1579.8754452066487,20.235323461903416,4.174387269895637,0.0,5.052281806445988,33678.510521768956,0.8262380108270517,0.0,0.0,3.4939421659662355,23290.618478330925,0.0,0.0,0.0,0.6340870294029403,4226.824138,0.0,15.0,0.4230769230769231,14.0,0.5,16.0,0.4230769230769231,24.0,0.07692307692307693,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.8,4,6666,0.0006000600060006001,0,3,0.5,24,0.125,3,0.5,2080,0.0014423076923076924,2,1.069166529754014,4.276666119016056,0.7520386983881373,3.54984673565121,23663.278339850964,0.3011866735023641,0.0001807300771091294,5.241271080281213,20.965084321124852,1.4829228199018958,8.507272019046072,56709.475278961116,0.6160930399953194,0.00036969279327651926,7.428396537698946,1.0392835167674523,6.819806197587385,45460.82811311751,1.0892386561258676,0.0009995003330835,0.0,0.24414217328437318,1627.4517271136317,0.004093927401552606,4.722410410560772,0.4452014804610136,5.03560812895829,33567.363787635964,0.9378033972507887,1.4307662923563165,2.8615325847126325,3.50316322073717,23352.086029433976,0.4084212473706094,0.229095,0.45818999999999993,0.6417101083108311,4277.639582,0.3570069990062103,16.0,0.4074074074074074,21.0,0.25925925925925924,17.0,0.4074074074074074,4.0,0.8888888888888888,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,10.40.182.1,2,6666,0.00030003000300030005,0,1,1.0,24,0.041666666666666664,1,1.0,2080,0.0004807692307692308,1,2.4708212113046524,4.941642422609305,0.23792180019586426,3.54984673565121,23663.278339850964,0.6960360250176792,0.00020883169067437122,6.541437954337471,13.082875908674943,0.25964351172151434,8.507272019046072,56709.475278961116,0.7689230977559559,0.00023069999932671945,0.10472530305457076,0.002654819634802515,6.819806197587385,45460.82811311751,0.015356052653170554,4.5952023382794165,0.28380312226606913,0.24414217328437318,1627.4517271136317,18.82182941382681,4.174387269895637,0.0,5.03560812895829,33567.363787635964,0.8289738126940365,0.0,0.0,3.50316322073717,23352.086029433976,0.0,0.0,0.0,0.6417101083108311,4277.639582,0.0,17.0,0.25925925925925924,18.0,0.37037037037037035,22.0,0.2222222222222222,24.0,0.037037037037037035,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,10.40.85.1,2,6666,0.00030003000300030005,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,1,2.639057329615259,5.278114659230518,0.0,3.5176380878019087,23448.575493287524,0.7502356023397351,0.0002250931900209226,6.725033642166843,13.450067284333686,0.0,8.488342598433082,56583.29176115492,0.7922669901905539,0.00023770386744391056,0.1028485132197968,6.37996741227539e-07,6.866278584024158,45770.61304110504,0.014978785372777548,4.795877318682815,5.843350627620364e-06,0.23700501728272558,1579.8754452066487,20.23534089559702,4.174387269895637,0.0,5.052281806445988,33678.510521768956,0.8262380108270517,0.0,0.0,3.4939421659662355,23290.618478330925,0.0,0.0,0.0,0.6340870294029403,4226.824138,0.0,16.0,0.36538461538461536,18.0,0.34615384615384615,18.0,0.34615384615384615,25.0,0.038461538461538464,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,10.40.85.10,2,6666,0.00030003000300030005,0,1,1.0,24,0.041666666666666664,1,1.0,2080,0.0004807692307692308,1,1.0986122886681096,2.197224577336219,0.0,3.54984673565121,23663.278339850964,0.3094816115959925,9.285376885568332e-05,5.1298987149230735,10.259797429846147,0.0,8.507272019046072,56709.475278961116,0.6030016089103841,0.0001809185745305683,7.601402334583733,0.0,6.819806197587385,45460.82811311751,1.1146067959046768,0.0009995003330835,0.0,0.24414217328437318,1627.4517271136317,0.004093927401552606,4.442651256490317,0.0,5.03560812895829,33567.363787635964,0.8822472167645345,0.0,0.0,3.50316322073717,23352.086029433976,0.0,0.0,0.0,0.6417101083108311,4277.639582,0.0,17.0,0.25925925925925924,25.0,0.1111111111111111,24.0,0.14814814814814814,3.0,0.9259259259259259,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.1,2,6666,0.00030003000300030005,0,2,0.5,24,0.08333333333333333,2,0.5,2080,0.0009615384615384616,2,2.3895617465557644,4.779123493111529,0.6274181061536284,3.54984673565121,23663.278339850964,0.67314504667408,0.00020196371037326134,7.431931526543263,14.863863053086526,1.4613586229141853,8.507272019046072,56709.475278961116,0.8735974951670362,0.0002621054590960205,5.765977033726571,4.148884504176432,6.819806197587385,45460.82811311751,0.845475203645285,0.3473232779673399,0.48977578330264937,0.24414217328437318,1627.4517271136317,1.4226271245762316,5.155477410824144,0.7641800479923946,5.03560812895829,33567.363787635964,1.0238043308367308,5.0455264509256725,1.3139428440443672,3.50316322073717,23352.086029433976,1.4402772959759331,0.330316,0.23054085229737487,0.6417101083108311,4277.639582,0.5147433330440881,17.0,0.25925925925925924,20.0,0.2962962962962963,20.0,0.2962962962962963,19.0,0.2222222222222222,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.2,2,6666,0.00030003000300030005,0,2,0.5,24,0.08333333333333333,2,0.5,2080,0.0009615384615384616,2,2.0302215052732095,4.060443010546419,1.8909086439103462,3.54984673565121,23663.278339850964,0.5719180732181022,0.00017159258122355302,5.985301722262664,11.970603444525327,2.1008030066402363,8.507272019046072,56709.475278961116,0.7035512334462536,0.00021108647868174423,5.094283372265871,2.566050072387382,6.819806197587385,45460.82811311751,0.7469835981655981,0.37027652685359225,0.5222365791781126,0.24414217328437318,1627.4517271136317,1.5166430357867735,4.326828885643986,0.24463177173327655,5.03560812895829,33567.363787635964,0.8592465447741405,0.0,0.0,3.50316322073717,23352.086029433976,0.0,0.199715,0.2824396616093427,0.6417101083108311,4277.639582,0.3112230856479858,17.0,0.25925925925925924,23.0,0.18518518518518517,23.0,0.18518518518518517,21.0,0.14814814814814814,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.3,2,6666,0.00030003000300030005,0,2,0.5,21,0.09523809523809523,2,0.5,2069,0.0009666505558240696,1,3.8029450005265604,7.605890001053121,0.568156931249139,3.5176380878019087,23448.575493287524,1.0811075231741458,0.00032436469342158594,7.966805377917252,15.933610755834504,0.5862878159092069,8.488342598433082,56583.29176115492,0.938558415324553,0.0002815956841657825,3.7574579096632883,0.4307618115890767,6.866278584024158,45770.61304110504,0.5472335361407858,0.7175289291335469,0.0717370067192459,0.23700501728272558,1579.8754452066487,3.027484132446022,4.203016381110388,0.004926749663823994,5.052281806445988,33678.510521768956,0.8319045813612258,0.0,0.0,3.4939421659662355,23290.618478330925,0.0,0.4195145,0.009474523761118526,0.6340870294029403,4226.824138,0.6616039763422019,16.0,0.36538461538461536,16.0,0.4230769230769231,17.0,0.38461538461538464,18.0,0.3076923076923077,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.4,2,6666,0.00030003000300030005,0,2,0.5,24,0.08333333333333333,2,0.5,2080,0.0009615384615384616,2,3.1392607120829226,6.278521424165845,0.8121989067304275,3.54984673565121,23663.278339850964,0.8843369716656326,0.000265327624262116,9.374339135727471,18.748678271454942,0.8485651579174947,8.507272019046072,56709.475278961116,1.1019206996955322,0.00033060927083574326,6.065743551718655,0.8215825865128228,6.819806197587385,45460.82811311751,0.8894304876089453,0.04974163924247505,0.001345588952557414,0.24414217328437318,1627.4517271136317,0.2037404622614575,6.289203426605274,0.00269074323746345,5.03560812895829,33567.363787635964,1.2489461581487902,6.357243076988079,0.01879213287629324,3.50316322073717,23352.086029433976,1.814715066473644,0.484626,0.6271301758072242,0.6417101083108311,4277.639582,0.7552101700184801,17.0,0.25925925925925924,16.0,0.4444444444444444,18.0,0.37037037037037035,18.0,0.25925925925925924,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.5,2,6666,0.00030003000300030005,0,2,0.5,24,0.08333333333333333,2,0.5,2080,0.0009615384615384616,2,4.260194041156378,8.520388082312756,0.3070862550030366,3.54984673565121,23663.278339850964,1.200106471744577,0.000360067948318205,8.8409309139331,17.6818618278662,0.006650116407022856,8.507272019046072,56709.475278961116,1.039220433311646,0.00031179730972446623,5.262725848724806,0.9430871155641745,6.819806197587385,45460.82811311751,0.7716826103631182,0.33017561219240604,0.17187891604876923,0.24414217328437318,1627.4517271136317,1.3523907309853525,4.605457817677254,0.3149638206643095,5.03560812895829,33567.363787635964,0.9145782792732879,5.065563538684994,0.5294780203464713,3.50316322073717,23352.086029433976,1.445997008845922,0.3965325,0.07676563348595514,0.6417101083108311,4277.639582,0.6179308925704625,17.0,0.25925925925925924,14.0,0.5185185185185185,19.0,0.3333333333333333,20.0,0.18518518518518517,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.9,2,6666,0.00030003000300030005,0,2,0.5,24,0.08333333333333333,2,0.5,2080,0.0009615384615384616,2,2.515218960696218,5.030437921392436,0.44971196970617855,3.54984673565121,23663.278339850964,0.7085429732601704,0.0002125841503930904,7.265240191517346,14.530480383034693,0.4569090474224169,8.507272019046072,56709.475278961116,0.8540035131416903,0.0002562266766101681,8.091754441462388,1.2665235226353602,6.819806197587385,45460.82811311751,1.186507975010342,0.00646403559917865,0.007728019885377831,0.24414217328437318,1627.4517271136317,0.026476521906149485,4.848188447060942,0.9393655156786267,5.03560812895829,33567.363787635964,0.962781122538199,2.861532584712633,4.046818190473143,3.50316322073717,23352.086029433976,0.8168424947412188,0.1830155,0.18431516069086668,0.6417101083108311,4277.639582,0.28519965266208813,17.0,0.25925925925925924,17.0,0.4074074074074074,21.0,0.25925925925925924,2.0,0.9629629629629629,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,10.40.85.10,1,6666,0.00015001500150015003,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,1,1.6094379124341005,1.6094379124341005,0.0,3.5176380878019087,23448.575493287524,0.457533683756478,6.863691625509721e-05,5.771441123130016,5.771441123130016,0.0,8.488342598433082,56583.29176115492,0.6799255633479501,0.00010199903440563308,0.5878755498406247,0.0,6.866278584024158,45770.61304110504,0.08561778300234436,1.791592788670956,0.0,0.23700501728272558,1579.8754452066487,7.559303213120368,4.394449154672439,0.0,5.052281806445988,33678.510521768956,0.869794940786112,0.0,0.0,3.4939421659662355,23290.618478330925,0.0,0.0,0.0,0.6340870294029403,4226.824138,0.0,17.0,0.17307692307692307,26.0,0.038461538461538464,26.0,0.038461538461538464,23.0,0.11538461538461539,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.0,1,6666,0.00015001500150015003,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,1,2.19722457733622,2.19722457733622,0.0,3.5176380878019087,23448.575493287524,0.6246306534363275,9.370396841229036e-05,7.534228326274089,7.534228326274089,0.0,8.488342598433082,56583.29176115492,0.8875971061376435,0.00013315288120876743,8.987321812850125,0.0,6.866278584024158,45770.61304110504,1.3089072490826428,0.0009995003330835,0.0,0.23700501728272558,1579.8754452066487,0.004217211705232326,5.458521118088372,0.0,5.052281806445988,33678.510521768956,1.0804070966754231,5.723065169425266,0.0,3.4939421659662355,23290.618478330925,1.6379965373131973,0.055615,0.0,0.6340870294029403,4226.824138,0.0877087803741505,17.0,0.17307692307692307,25.0,0.07692307692307693,23.0,0.15384615384615385,1.0,1.0,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.13,1,6666,0.00015001500150015003,0,1,1.0,24,0.041666666666666664,1,1.0,2080,0.0004807692307692308,1,2.833213344056216,2.833213344056216,0.0,3.54984673565121,23663.278339850964,0.7981227233283554,0.00011973038153740706,6.54965074223381,6.54965074223381,0.0,8.507272019046072,56709.475278961116,0.7698884821797704,0.00011549482180914645,3.007204663309384,0.0,6.819806197587385,45460.82811311751,0.4409516306157249,0.6054082662519384,0.0,0.24414217328437318,1627.4517271136317,2.4797365326422645,3.798294240099803,0.0,5.03560812895829,33567.363787635964,0.75428709757158,0.0,0.0,3.50316322073717,23352.086029433976,0.0,0.495702,0.0,0.6417101083108311,4277.639582,0.7724703001871558,18.0,0.07407407407407407,24.0,0.14814814814814814,25.0,0.1111111111111111,23.0,0.07407407407407407,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.13,1,6666,0.00015001500150015003,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,1,2.833213344056216,2.833213344056216,0.0,3.5176380878019087,23448.575493287524,0.8054305967066174,0.00012082667217320994,6.54965074223381,6.54965074223381,0.0,8.488342598433082,56583.29176115492,0.7716053712821219,0.00011575238093041135,3.007204663309384,0.0,6.866278584024158,45770.61304110504,0.4379671792382963,0.6054082662519384,0.0,0.23700501728272558,1579.8754452066487,2.554411181640687,3.798294240099803,0.0,5.052281806445988,33678.510521768956,0.7517977788281175,0.0,0.0,3.4939421659662355,23290.618478330925,0.0,0.495702,0.0,0.6340870294029403,4226.824138,0.781757041248353,17.0,0.17307692307692307,24.0,0.11538461538461539,25.0,0.07692307692307693,21.0,0.19230769230769232,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.16,1,6666,0.00015001500150015003,0,1,1.0,24,0.041666666666666664,1,1.0,2080,0.0004807692307692308,1,0.6931471805599453,0.6931471805599453,0.0,3.54984673565121,23663.278339850964,0.19526115693915708,2.9292102751148674e-05,6.434546518787453,6.434546518787453,0.0,8.507272019046072,56709.475278961116,0.7563583842601714,0.00011346510414944066,6.90875477931522,0.0,6.819806197587385,45460.82811311751,1.0130426846673886,0.0009995003330835,0.0,0.24414217328437318,1627.4517271136317,0.004093927401552606,6.434546518787453,0.0,5.03560812895829,33567.363787635964,1.2778092246265715,0.0,0.0,3.50316322073717,23352.086029433976,0.0,0.0,0.0,0.6417101083108311,4277.639582,0.0,18.0,0.07407407407407407,27.0,0.037037037037037035,26.0,0.07407407407407407,7.0,0.7037037037037037,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.2,1,6666,0.00015001500150015003,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,1,4.23410650459726,4.23410650459726,0.0,3.5176380878019087,23448.575493287524,1.203678831907081,0.0001805698817742396,8.37309184744198,8.37309184744198,0.0,8.488342598433082,56583.29176115492,0.9864224670888783,0.00014797816788011977,3.639090842912116,0.0,6.866278584024158,45770.61304110504,0.5299946395095629,1.0420419371797154,0.0,0.23700501728272558,1579.8754452066487,4.396708344518519,4.168942613077159,0.0,5.052281806445988,33678.510521768956,0.8251603478963081,0.0,0.0,3.4939421659662355,23290.618478330925,0.0,0.419824,0.0,0.6340870294029403,4226.824138,0.6620920796870873,17.0,0.17307692307692307,19.0,0.3076923076923077,22.0,0.19230769230769232,19.0,0.2692307692307692,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.5,1,6666,0.00015001500150015003,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,1,3.332204510175204,3.332204510175204,0.0,3.5176380878019087,23448.575493287524,0.9472846344626152,0.00014210690585997828,7.473069088032197,7.473069088032197,0.0,8.488342598433082,56583.29176115492,0.8803920201585289,0.00013207201022480183,3.449163110840339,0.0,6.866278584024158,45770.61304110504,0.5023336977421136,0.6344581842112658,0.0,0.23700501728272558,1579.8754452066487,2.6769820803177953,4.191896893192474,0.0,5.052281806445988,33678.510521768956,0.8297036970194761,0.0,0.0,3.4939421659662355,23290.618478330925,0.0,0.378624,0.0,0.6340870294029403,4226.824138,0.5971167717411195,17.0,0.17307692307692307,21.0,0.23076923076923078,24.0,0.11538461538461539,20.0,0.23076923076923078,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.6,1,6666,0.00015001500150015003,0,1,1.0,24,0.041666666666666664,1,1.0,2080,0.0004807692307692308,1,1.6094379124341005,1.6094379124341005,0.0,3.54984673565121,23663.278339850964,0.4533823661372393,6.801415633621951e-05,6.013715156042802,6.013715156042802,0.0,8.507272019046072,56709.475278961116,0.7068911329718037,0.00010604427437320789,8.294299608857235,0.0,6.819806197587385,45460.82811311751,1.2162075238723757,0.0009995003330835,0.0,0.24414217328437318,1627.4517271136317,0.004093927401552606,4.634728988229636,0.0,5.03560812895829,33567.363787635964,0.9203911165320198,4.174387269895637,0.0,3.50316322073717,23352.086029433976,1.1916051313810097,0.745098,0.0,0.6417101083108311,4277.639582,1.1611130794889863,18.0,0.07407407407407407,26.0,0.07407407407407407,27.0,0.037037037037037035,1.0,1.0,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.6,1,6666,0.00015001500150015003,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,1,3.044522437723423,3.044522437723423,0.0,3.5176380878019087,23448.575493287524,0.8655018969350184,0.00012983826836708947,8.968396191198256,8.968396191198256,0.0,8.488342598433082,56583.29176115492,1.0565544553837625,0.00015849901820938532,2.913524052013563,0.0,6.866278584024158,45770.61304110504,0.4243236006754066,0.7645371766466182,0.0,0.23700501728272558,1579.8754452066487,3.2258269694543826,5.975081067857458,0.0,5.052281806445988,33678.510521768956,1.1826499979146274,6.147944128651455,0.0,3.4939421659662355,23290.618478330925,1.7596009998497688,0.114395,0.0,0.6340870294029403,4226.824138,0.18040898913783954,17.0,0.17307692307692307,23.0,0.15384615384615385,21.0,0.23076923076923078,22.0,0.15384615384615385,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.7,1,6666,0.00015001500150015003,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,1,3.258096538021482,3.258096538021482,0.0,3.5176380878019087,23448.575493287524,0.9262170970116462,0.0001389464591976667,9.222960403332284,9.222960403332284,0.0,8.488342598433082,56583.29176115492,1.086544316087667,0.00016299794720787085,6.572682062875191,0.0,6.866278584024158,45770.61304110504,0.9572408084588817,0.0344014267173324,0.0,0.23700501728272558,1579.8754452066487,0.14515062639494508,6.00645167691623,0.0,5.052281806445988,33678.510521768956,1.1888591941274649,6.250542999973484,0.0,3.4939421659662355,23290.618478330925,1.7889657879454113,0.090065,0.0,0.6340870294029403,4226.824138,0.14203886189693185,17.0,0.17307692307692307,22.0,0.19230769230769232,20.0,0.2692307692307692,17.0,0.34615384615384615,0
attack_train_05_clean,attack_train_05_clean,train,attack,2,149.171.126.8,1,6666,0.00015001500150015003,0,1,1.0,21,0.047619047619047616,1,1.0,2069,0.0004833252779120348,1,3.688879454113936,3.688879454113936,0.0,3.5176380878019087,23448.575493287524,1.0486807801251186,0.00015731784880364813,9.454148923733976,9.454148923733976,0.0,8.488342598433082,56583.29176115492,1.1137803186076842,0.00016708375616676934,6.883462586413092,0.0,6.866278584024158,45770.61304110504,1.0025026660626495,0.0392207131532812,0.0,0.23700501728272558,1579.8754452066487,0.16548473784626436,5.793560675179228,0.0,5.052281806445988,33678.510521768956,1.1467215996913462,6.184254693587608,0.0,3.4939421659662355,23290.618478330925,1.7699934343009875,0.08558,0.0,0.6340870294029403,4226.824138,0.1349657003401924,17.0,0.17307692307692307,20.0,0.2692307692307692,19.0,0.3076923076923077,9.0,0.6538461538461539,0
attack_train_05_clean,attack_train_05_clean,train,attack,3,59.166.0.4,712,6666,0.10681068106810682,0,10,0.1151685393258427,22,0.45454545454545453,243,0.20786516853932585,2101,0.11565920990004759,701,3.5831831552218465,2551.2264065179547,1.328194174013675,3.516257324877712,23439.371327634828,1.0190332572848497,0.1088436362416461,8.547273562649858,6085.658776606699,1.995480591863218,8.478344518175389,56516.644558157146,1.0081300122124908,0.10767905320961495,6.914628268254934,1.9331520901837722,6.865281668622057,45763.96760303463,1.0071878477846608,0.22911639836172754,0.40412421856236086,0.2361669922602434,1574.2891704067824,0.9701457268391407,5.037104399085371,0.8239722117547909,5.043191708560048,33617.91592926128,0.9987929648868306,3.542616247427214,2.7874153725276556,3.4718408498576903,23143.291105151362,1.02038555355221,0.6578890941011236,0.22827194477578022,0.6435957671767176,4290.209384,1.022208547124396,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.875,0
attack_train_05_clean,attack_train_05_clean,train,attack,3,59.166.0.2,696,6666,0.10441044104410441,0,10,0.10919540229885058,22,0.45454545454545453,245,0.21982758620689655,2101,0.11661113755354593,690,3.537150248408207,2461.856572892112,1.3373494614606352,3.516257324877712,23439.371327634828,1.0059418073252706,0.10503082776753501,8.501011347897656,5916.703898136769,2.0160830640114074,8.478344518175389,56516.644558157146,1.002673497128322,0.10468958205840266,6.906378997346504,1.920709452436997,6.865281668622057,45763.96760303463,1.0059862552926684,0.23859024352450334,0.4450139802312808,0.2361669922602434,1574.2891704067824,1.0102607533807673,5.04009354054334,0.8415414201467186,5.043191708560048,33617.91592926128,0.9993856731618095,3.4231902749780097,2.834832690274409,3.4718408498576903,23143.291105151362,0.98598709532389,0.6467274195402298,0.23879926137198082,0.6435957671767176,4290.209384,1.0048658684895488,2.0,0.9583333333333334,2.0,0.9583333333333334,2.0,0.9583333333333334,7.0,0.5833333333333334,0
