dataset,split,kind,window_id,predicted_malicious_ips,predicted_malicious_ip_count,true_malicious_ips,true_malicious_ip_count
attack_validation_02,validation,attack,2,59.166.0.0;59.166.0.2;59.166.0.4;59.166.0.5;59.166.0.1;59.166.0.8;59.166.0.3;59.166.0.6;59.166.0.9;59.166.0.7;18.219.5.43;18.219.32.43;18.219.9.1;18.218.55.126;18.218.229.235;52.14.136.135;18.218.115.60;18.218.11.51;18.216.24.42;18.216.200.189;149.171.126.18;149.171.126.12;149.171.126.8;149.171.126.3;10.40.85.1;149.171.126.2;10.40.182.1;10.40.85.10;149.171.126.0;149.171.126.5;149.171.126.7;149.171.126.1;149.171.126.11;149.171.126.6;149.171.126.9;192.168.241.243,36,18.219.5.43;18.219.32.43;18.219.9.1;18.218.55.126;18.218.229.235;52.14.136.135;18.218.115.60;18.218.11.51;18.216.24.42;18.216.200.189,10
attack_validation_02,validation,attack,3,10.40.85.1,1,,0
attack_validation_02,validation,attack,4,,0,,0
attack_validation_02,validation,attack,5,,0,,0
attack_validation_02,validation,attack,6,149.171.126.18,1,,0
attack_validation_02,validation,attack,7,,0,,0
attack_validation_02,validation,attack,8,149.171.126.1,1,,0
attack_validation_02,validation,attack,9,59.166.0.1;59.166.0.5;59.166.0.8;59.166.0.3;59.166.0.6;59.166.0.2;59.166.0.0;59.166.0.7;59.166.0.9;59.166.0.4;18.218.229.235;18.218.11.51;18.216.200.189;18.219.9.1;52.14.136.135;18.218.55.126;18.219.5.43;18.219.32.43;18.216.24.42;18.218.115.60;149.171.126.18;149.171.126.8;149.171.126.4;10.40.182.1;10.40.85.1;149.171.126.0;149.171.126.1;149.171.126.3;149.171.126.7,29,18.218.229.235;18.218.11.51;18.216.200.189;18.219.9.1;52.14.136.135;18.218.55.126;18.219.5.43;18.219.32.43;18.216.24.42;18.218.115.60,10
attack_validation_02,validation,attack,10,18.218.11.51,1,18.218.55.126;18.218.115.60;18.219.32.43;18.219.9.1;18.216.200.189;18.218.11.51;18.218.229.235;18.219.5.43;52.14.136.135;18.216.24.42,10
attack_validation_02,validation,attack,11,,0,,0
attack_validation_02,validation,attack,12,149.171.126.8,1,,0
attack_validation_02,validation,attack,13,,0,,0
attack_validation_02,validation,attack,14,,0,,0
normal_test_01,test,normal,0,149.171.126.5,1,,0
normal_test_01,test,normal,1,,0,,0
normal_test_01,test,normal,2,149.171.126.18,1,,0
normal_test_01,test,normal,3,,0,,0
normal_test_01,test,normal,4,149.171.126.3;10.40.85.1,2,,0
normal_test_01,test,normal,5,,0,,0
normal_test_01,test,normal,6,149.171.126.8,1,,0
normal_test_01,test,normal,7,149.171.126.4,1,,0
normal_test_01,test,normal,8,,0,,0
normal_test_01,test,normal,9,,0,,0
normal_test_01,test,normal,10,149.171.126.3;149.171.126.0;192.168.241.243,3,,0
normal_test_01,test,normal,11,,0,,0
normal_test_01,test,normal,12,,0,,0
normal_test_01,test,normal,13,149.171.126.4;149.171.126.6,2,,0
normal_test_01,test,normal,14,,0,,0
normal_test_02,test,normal,0,,0,,0
normal_test_02,test,normal,1,,0,,0
normal_test_02,test,normal,2,,0,,0
normal_test_02,test,normal,3,,0,,0
normal_test_02,test,normal,4,,0,,0
normal_test_02,test,normal,5,,0,,0
normal_test_02,test,normal,6,149.171.126.4,1,,0
normal_test_02,test,normal,7,,0,,0
normal_test_02,test,normal,8,,0,,0
normal_test_02,test,normal,9,,0,,0
normal_test_02,test,normal,10,,0,,0
normal_test_02,test,normal,11,,0,,0
normal_test_02,test,normal,12,149.171.126.9,1,,0
normal_test_02,test,normal,13,,0,,0
normal_test_02,test,normal,14,,0,,0
normal_train_01,train,normal,0,,0,,0
normal_train_01,train,normal,1,,0,,0
normal_train_01,train,normal,2,,0,,0
normal_train_01,train,normal,3,,0,,0
normal_train_01,train,normal,4,,0,,0
normal_train_01,train,normal,5,,0,,0
normal_train_01,train,normal,6,,0,,0
normal_train_01,train,normal,7,,0,,0
normal_train_01,train,normal,8,,0,,0
normal_train_01,train,normal,9,,0,,0
normal_train_01,train,normal,10,59.166.0.5,1,,0
normal_train_01,train,normal,11,149.171.126.4,1,,0
normal_train_01,train,normal,12,,0,,0
normal_train_01,train,normal,13,,0,,0
normal_train_01,train,normal,14,149.171.126.5;10.40.182.6,2,,0
normal_train_02,train,normal,0,,0,,0
normal_train_02,train,normal,1,149.171.126.7,1,,0
normal_train_02,train,normal,2,,0,,0
normal_train_02,train,normal,3,,0,,0
normal_train_02,train,normal,4,,0,,0
normal_train_02,train,normal,5,149.171.126.13,1,,0
normal_train_02,train,normal,6,,0,,0
normal_train_02,train,normal,7,,0,,0
normal_train_02,train,normal,8,,0,,0
normal_train_02,train,normal,9,,0,,0
normal_train_02,train,normal,10,149.171.126.3,1,,0
normal_train_02,train,normal,11,,0,,0
normal_train_02,train,normal,12,,0,,0
normal_train_02,train,normal,13,149.171.126.5;149.171.126.9,2,,0
normal_train_02,train,normal,14,,0,,0
normal_train_03,train,normal,0,,0,,0
normal_train_03,train,normal,1,,0,,0
normal_train_03,train,normal,2,,0,,0
normal_train_03,train,normal,3,149.171.126.8,1,,0
normal_train_03,train,normal,4,,0,,0
normal_train_03,train,normal,5,,0,,0
normal_train_03,train,normal,6,,0,,0
normal_train_03,train,normal,7,149.171.126.8,1,,0
normal_train_03,train,normal,8,,0,,0
normal_train_03,train,normal,9,,0,,0
normal_train_03,train,normal,10,,0,,0
normal_train_03,train,normal,11,,0,,0
normal_train_03,train,normal,12,,0,,0
normal_train_03,train,normal,13,,0,,0
normal_train_03,train,normal,14,10.40.85.1;10.40.182.1;149.171.126.0;149.171.126.1;149.171.126.8,5,,0
normal_train_04,train,normal,0,,0,,0
normal_train_04,train,normal,1,149.171.126.5,1,,0
normal_train_04,train,normal,2,149.171.126.3,1,,0
normal_train_04,train,normal,3,,0,,0
normal_train_04,train,normal,4,149.171.126.1,1,,0
normal_train_04,train,normal,5,,0,,0
normal_train_04,train,normal,6,149.171.126.0,1,,0
normal_train_04,train,normal,7,,0,,0
normal_train_04,train,normal,8,,0,,0
normal_train_04,train,normal,9,,0,,0
normal_train_04,train,normal,10,,0,,0
normal_train_04,train,normal,11,149.171.126.18,1,,0
normal_train_04,train,normal,12,,0,,0
normal_train_04,train,normal,13,149.171.126.1,1,,0
normal_train_04,train,normal,14,10.40.85.10,1,,0
normal_train_05,train,normal,0,149.171.126.8,1,,0
normal_train_05,train,normal,1,,0,,0
normal_train_05,train,normal,2,,0,,0
normal_train_05,train,normal,3,,0,,0
normal_train_05,train,normal,4,,0,,0
normal_train_05,train,normal,5,,0,,0
normal_train_05,train,normal,6,,0,,0
normal_train_05,train,normal,7,,0,,0
normal_train_05,train,normal,8,,0,,0
normal_train_05,train,normal,9,,0,,0
normal_train_05,train,normal,10,,0,,0
normal_train_05,train,normal,11,,0,,0
normal_train_05,train,normal,12,149.171.126.0,1,,0
normal_train_05,train,normal,13,,0,,0
normal_train_05,train,normal,14,,0,,0
normal_train_06,train,normal,0,59.166.0.8,1,,0
normal_train_06,train,normal,1,,0,,0
normal_train_06,train,normal,2,,0,,0
normal_train_06,train,normal,3,,0,,0
normal_train_06,train,normal,4,,0,,0
normal_train_06,train,normal,5,,0,,0
normal_train_06,train,normal,6,149.171.126.15;149.171.126.5;149.171.126.6;149.171.126.7;149.171.126.3,5,,0
normal_train_06,train,normal,7,149.171.126.18,1,,0
normal_train_06,train,normal,8,149.171.126.2,1,,0
normal_train_06,train,normal,9,149.171.126.6,1,,0
normal_train_06,train,normal,10,,0,,0
normal_train_06,train,normal,11,149.171.126.18;149.171.126.4;149.171.126.9,3,,0
normal_train_06,train,normal,12,,0,,0
normal_train_06,train,normal,13,149.171.126.5;149.171.126.17,2,,0
normal_train_06,train,normal,14,149.171.126.4,1,,0
normal_train_07,train,normal,0,,0,,0
normal_train_07,train,normal,1,10.40.85.10;149.171.126.13,2,,0
normal_train_07,train,normal,2,,0,,0
normal_train_07,train,normal,3,149.171.126.8;149.171.126.0;149.171.126.3;149.171.126.7,4,,0
normal_train_07,train,normal,4,,0,,0
normal_train_07,train,normal,5,,0,,0
normal_train_07,train,normal,6,,0,,0
normal_train_07,train,normal,7,,0,,0
normal_train_07,train,normal,8,,0,,0
normal_train_07,train,normal,9,149.171.126.5;149.171.126.0,2,,0
normal_train_07,train,normal,10,149.171.126.8;149.171.126.5,2,,0
normal_train_07,train,normal,11,,0,,0
normal_train_07,train,normal,12,,0,,0
normal_train_07,train,normal,13,,0,,0
normal_train_07,train,normal,14,,0,,0
normal_train_08,train,normal,0,,0,,0
normal_train_08,train,normal,1,,0,,0
normal_train_08,train,normal,2,,0,,0
normal_train_08,train,normal,3,149.171.126.6,1,,0
normal_train_08,train,normal,4,10.40.85.10;149.171.126.4,2,,0
normal_train_08,train,normal,5,,0,,0
normal_train_08,train,normal,6,149.171.126.3,1,,0
normal_train_08,train,normal,7,,0,,0
normal_train_08,train,normal,8,,0,,0
normal_train_08,train,normal,9,59.166.0.2;59.166.0.5;149.171.126.2,3,,0
normal_train_08,train,normal,10,149.171.126.18;149.171.126.1;149.171.126.8,3,,0
normal_train_08,train,normal,11,,0,,0
normal_train_08,train,normal,12,,0,,0
normal_train_08,train,normal,13,,0,,0
normal_train_08,train,normal,14,149.171.126.2,1,,0
normal_validation_01,validation,normal,0,,0,,0
normal_validation_01,validation,normal,1,,0,,0
normal_validation_01,validation,normal,2,,0,,0
normal_validation_01,validation,normal,3,149.171.126.13,1,,0
normal_validation_01,validation,normal,4,,0,,0
normal_validation_01,validation,normal,5,149.171.126.9,1,,0
normal_validation_01,validation,normal,6,149.171.126.6,1,,0
normal_validation_01,validation,normal,7,,0,,0
normal_validation_01,validation,normal,8,,0,,0
normal_validation_01,validation,normal,9,149.171.126.2,1,,0
normal_validation_01,validation,normal,10,,0,,0
normal_validation_01,validation,normal,11,,0,,0
normal_validation_01,validation,normal,12,,0,,0
normal_validation_01,validation,normal,13,,0,,0
normal_validation_01,validation,normal,14,,0,,0
normal_validation_02,validation,normal,0,,0,,0
normal_validation_02,validation,normal,1,149.171.126.9,1,,0
normal_validation_02,validation,normal,2,149.171.126.5;149.171.126.3,2,,0
normal_validation_02,validation,normal,3,,0,,0
normal_validation_02,validation,normal,4,,0,,0
normal_validation_02,validation,normal,5,149.171.126.3,1,,0
normal_validation_02,validation,normal,6,,0,,0
normal_validation_02,validation,normal,7,,0,,0
normal_validation_02,validation,normal,8,149.171.126.6,1,,0
normal_validation_02,validation,normal,9,,0,,0
normal_validation_02,validation,normal,10,,0,,0
normal_validation_02,validation,normal,11,149.171.126.5,1,,0
normal_validation_02,validation,normal,12,,0,,0
normal_validation_02,validation,normal,13,,0,,0
normal_validation_02,validation,normal,14,149.171.126.3;149.171.126.4,2,,0
